course_a,course_b,path_a,path_b,similarity,distance
69731,93669,data/courses/.files/2025/course-69731-A.yml,data/courses/.files/2025/course-93669.yml,0.48600090,0.51399910
28796,70219,data/courses/.files/2025/course-28796.yml,data/courses/.files/2025/course-70219.yml,0.48600010,0.51399990
88230,B8905,data/courses/.files/2025/course-88230.yml,data/courses/.files/2025/course-B8905.yml,0.48599932,0.51400068
17628,35364,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-35364.yml,0.48599181,0.51400819
88325,B5293,data/courses/.files/2025/course-88325.yml,data/courses/.files/2025/course-B5293.yml,0.48598475,0.51401525
72940,85728,data/courses/.files/2025/course-72940.yml,data/courses/.files/2025/course-85728.yml,0.48598422,0.51401578
00819,84258,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-84258.yml,0.48598408,0.51401592
B0074,B5674,data/courses/.files/2025/course-B0074.yml,data/courses/.files/2025/course-B5674.yml,0.48598296,0.51401704
81934,88146,data/courses/.files/2025/course-81934.yml,data/courses/.files/2025/course-88146.yml,0.48598189,0.51401811
87198,99192,data/courses/.files/2025/course-87198.yml,data/courses/.files/2025/course-99192.yml,0.48597210,0.51402790
91267,B0070,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-B0070.yml,0.48596632,0.51403368
28623,28651,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-28651.yml,0.48595659,0.51404341
29227,40720,data/courses/.files/2025/course-29227-C.yml,data/courses/.files/2025/course-40720.yml,0.48595482,0.51404518
30376,B8378,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-B8378.yml,0.48595409,0.51404591
97466,B0832,data/courses/.files/2025/course-97466.yml,data/courses/.files/2025/course-B0832.yml,0.48595398,0.51404602
29227,95611,data/courses/.files/2025/course-29227-E.yml,data/courses/.files/2025/course-95611.yml,0.48595061,0.51404939
85730,93929,data/courses/.files/2025/course-85730.yml,data/courses/.files/2025/course-93929.yml,0.48593938,0.51406062
B5079,B8603,data/courses/.files/2025/course-B5079.yml,data/courses/.files/2025/course-B8603.yml,0.48591931,0.51408069
70155,93468,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-93468.yml,0.48591215,0.51408785
09730,88016,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-88016.yml,0.48590650,0.51409350
37760,69731,data/courses/.files/2025/course-37760.yml,data/courses/.files/2025/course-69731-B.yml,0.48590341,0.51409659
57828,90392,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-90392.yml,0.48588495,0.51411505
72938,88230,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-88230.yml,0.48587009,0.51412991
85445,B0074,data/courses/.files/2025/course-85445.yml,data/courses/.files/2025/course-B0074.yml,0.48586692,0.51413308
84258,96346,data/courses/.files/2025/course-84258.yml,data/courses/.files/2025/course-96346-C.yml,0.48586006,0.51413994
81942,96346,data/courses/.files/2025/course-81942.yml,data/courses/.files/2025/course-96346-C.yml,0.48586005,0.51413995
91267,B5665,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-B5665.yml,0.48585983,0.51414017
28024,95639,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-95639.yml,0.48585772,0.51414228
28024,95639,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-95639.yml,0.48585772,0.51414228
93669,96143,data/courses/.files/2025/course-93669.yml,data/courses/.files/2025/course-96143.yml,0.48585540,0.51414460
B8554,B8929,data/courses/.files/2025/course-B8554-A.yml,data/courses/.files/2025/course-B8929.yml,0.48585259,0.51414741
B8554,B8929,data/courses/.files/2025/course-B8554-B.yml,data/courses/.files/2025/course-B8929.yml,0.48585259,0.51414741
00819,97466,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-97466.yml,0.48584984,0.51415016
82202,93315,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-93315.yml,0.48584887,0.51415113
73273,78810,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-78810.yml,0.48584387,0.51415613
90074,95782,data/courses/.files/2025/course-90074.yml,data/courses/.files/2025/course-95782.yml,0.48583802,0.51416198
10906,29227,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-29227-A.yml,0.48583180,0.51416820
10906,29227,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-29227-B.yml,0.48583180,0.51416820
11929,85730,data/courses/.files/2025/course-11929-C.yml,data/courses/.files/2025/course-85730.yml,0.48583153,0.51416847
73302,94272,data/courses/.files/2025/course-73302.yml,data/courses/.files/2025/course-94272.yml,0.48583119,0.51416881
20741,37635,data/courses/.files/2025/course-20741.yml,data/courses/.files/2025/course-37635.yml,0.48582950,0.51417050
91258,B8554,data/courses/.files/2025/course-91258-C.yml,data/courses/.files/2025/course-B8554-A.yml,0.48582939,0.51417061
91258,B8554,data/courses/.files/2025/course-91258-C.yml,data/courses/.files/2025/course-B8554-B.yml,0.48582939,0.51417061
66858,72787,data/courses/.files/2025/course-66858.yml,data/courses/.files/2025/course-72787.yml,0.48582846,0.51417154
72940,B5474,data/courses/.files/2025/course-72940.yml,data/courses/.files/2025/course-B5474.yml,0.48582602,0.51417398
37085,B5782,data/courses/.files/2025/course-37085.yml,data/courses/.files/2025/course-B5782.yml,0.48582106,0.51417894
11925,B1874,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-B1874.yml,0.48581678,0.51418322
85728,96143,data/courses/.files/2025/course-85728.yml,data/courses/.files/2025/course-96143.yml,0.48581434,0.51418566
28004,84339,data/courses/.files/2025/course-28004-A.yml,data/courses/.files/2025/course-84339.yml,0.48580767,0.51419233
28016,96642,data/courses/.files/2025/course-28016-A.yml,data/courses/.files/2025/course-96642.yml,0.48580735,0.51419265
28027,B8105,data/courses/.files/2025/course-28027.yml,data/courses/.files/2025/course-B8105.yml,0.48580452,0.51419548
90730,B1874,data/courses/.files/2025/course-90730.yml,data/courses/.files/2025/course-B1874.yml,0.48580329,0.51419671
28011,88230,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-88230.yml,0.48579679,0.51420321
07276,88155,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-88155.yml,0.48579137,0.51420863
88155,96346,data/courses/.files/2025/course-88155.yml,data/courses/.files/2025/course-96346-A.yml,0.48579137,0.51420863
41588,B8309,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-B8309.yml,0.48578875,0.51421125
78096,97431,data/courses/.files/2025/course-78096.yml,data/courses/.files/2025/course-97431.yml,0.48578584,0.51421416
78096,B5796,data/courses/.files/2025/course-78096.yml,data/courses/.files/2025/course-B5796.yml,0.48578584,0.51421416
78779,95631,data/courses/.files/2025/course-78779.yml,data/courses/.files/2025/course-95631-A.yml,0.48578581,0.51421419
81917,84258,data/courses/.files/2025/course-81917.yml,data/courses/.files/2025/course-84258.yml,0.48577959,0.51422041
B8536,B8836,data/courses/.files/2025/course-B8536-A.yml,data/courses/.files/2025/course-B8836.yml,0.48577958,0.51422042
B8536,B8836,data/courses/.files/2025/course-B8536-B.yml,data/courses/.files/2025/course-B8836.yml,0.48577958,0.51422042
B8536,B8836,data/courses/.files/2025/course-B8536-C.yml,data/courses/.files/2025/course-B8836.yml,0.48577958,0.51422042
07276,78778,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-78778.yml,0.48577596,0.51422404
73273,90748,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-90748.yml,0.48576897,0.51423103
91264,B8018,data/courses/.files/2025/course-91264.yml,data/courses/.files/2025/course-B8018.yml,0.48576838,0.51423162
78096,91265,data/courses/.files/2025/course-78096.yml,data/courses/.files/2025/course-91265.yml,0.48576423,0.51423577
41169,93467,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-93467.yml,0.48576090,0.51423910
85573,B0070,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-B0070.yml,0.48575971,0.51424029
73302,88155,data/courses/.files/2025/course-73302.yml,data/courses/.files/2025/course-88155.yml,0.48575796,0.51424204
85730,94247,data/courses/.files/2025/course-85730.yml,data/courses/.files/2025/course-94247.yml,0.48575453,0.51424547
90157,91250,data/courses/.files/2025/course-90157.yml,data/courses/.files/2025/course-91250-B.yml,0.48575161,0.51424839
90157,91250,data/courses/.files/2025/course-90157.yml,data/courses/.files/2025/course-91250-C.yml,0.48575161,0.51424839
48693,B0070,data/courses/.files/2025/course-48693-B.yml,data/courses/.files/2025/course-B0070.yml,0.48574964,0.51425036
84530,B9254,data/courses/.files/2025/course-84530.yml,data/courses/.files/2025/course-B9254.yml,0.48574839,0.51425161
48693,81934,data/courses/.files/2025/course-48693-B.yml,data/courses/.files/2025/course-81934.yml,0.48574804,0.51425196
48693,96143,data/courses/.files/2025/course-48693-A.yml,data/courses/.files/2025/course-96143.yml,0.48574164,0.51425836
28011,93653,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-93653.yml,0.48574030,0.51425970
00819,91266,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-91266.yml,0.48573873,0.51426127
37085,58437,data/courses/.files/2025/course-37085.yml,data/courses/.files/2025/course-58437.yml,0.48573398,0.51426602
91259,94272,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-94272.yml,0.48572013,0.51427987
95632,B1874,data/courses/.files/2025/course-95632.yml,data/courses/.files/2025/course-B1874.yml,0.48571988,0.51428012
88228,B5727,data/courses/.files/2025/course-88228.yml,data/courses/.files/2025/course-B5727.yml,0.48571557,0.51428443
11929,91250,data/courses/.files/2025/course-11929-B.yml,data/courses/.files/2025/course-91250-D.yml,0.48570485,0.51429515
07276,42500,data/courses/.files/2025/course-07276-F.yml,data/courses/.files/2025/course-42500.yml,0.48570432,0.51429568
69773,89988,data/courses/.files/2025/course-69773.yml,data/courses/.files/2025/course-89988.yml,0.48569731,0.51430269
72940,79194,data/courses/.files/2025/course-72940.yml,data/courses/.files/2025/course-79194.yml,0.48569253,0.51430747
41588,91254,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-91254.yml,0.48568589,0.51431411
95605,B6082,data/courses/.files/2025/course-95605.yml,data/courses/.files/2025/course-B6082.yml,0.48568206,0.51431794
70226,93398,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-93398.yml,0.48567219,0.51432781
41731,B4925,data/courses/.files/2025/course-41731-A.yml,data/courses/.files/2025/course-B4925.yml,0.48567118,0.51432882
96346,B5059,data/courses/.files/2025/course-96346-C.yml,data/courses/.files/2025/course-B5059.yml,0.48566743,0.51433257
11925,78779,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-78779.yml,0.48566732,0.51433268
00819,72939,data/courses/.files/2025/course-00819-E.yml,data/courses/.files/2025/course-72939.yml,0.48566550,0.51433450
75835,B8536,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-B8536-A.yml,0.48566451,0.51433549
75835,B8536,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-B8536-B.yml,0.48566451,0.51433549
75835,B8536,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-B8536-C.yml,0.48566451,0.51433549
77780,B0069,data/courses/.files/2025/course-77780.yml,data/courses/.files/2025/course-B0069.yml,0.48565538,0.51434462
28016,90106,data/courses/.files/2025/course-28016-B.yml,data/courses/.files/2025/course-90106-B.yml,0.48565391,0.51434609
72938,85301,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-85301.yml,0.48564131,0.51435869
95648,B2361,data/courses/.files/2025/course-95648.yml,data/courses/.files/2025/course-B2361.yml,0.48564009,0.51435991
07276,93468,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-93468.yml,0.48563745,0.51436255
93468,96346,data/courses/.files/2025/course-93468.yml,data/courses/.files/2025/course-96346-A.yml,0.48563745,0.51436255
29227,B0159,data/courses/.files/2025/course-29227-C.yml,data/courses/.files/2025/course-B0159.yml,0.48563271,0.51436729
11929,48693,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-48693-A.yml,0.48563147,0.51436853
28004,91258,data/courses/.files/2025/course-28004-B.yml,data/courses/.files/2025/course-91258-B.yml,0.48563123,0.51436877
28106,90106,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-90106-B.yml,0.48562951,0.51437049
66858,B0073,data/courses/.files/2025/course-66858.yml,data/courses/.files/2025/course-B0073.yml,0.48562470,0.51437530
91411,95648,data/courses/.files/2025/course-91411.yml,data/courses/.files/2025/course-95648.yml,0.48561082,0.51438918
81612,B1873,data/courses/.files/2025/course-81612.yml,data/courses/.files/2025/course-B1873.yml,0.48560969,0.51439031
78779,B2361,data/courses/.files/2025/course-78779.yml,data/courses/.files/2025/course-B2361.yml,0.48560388,0.51439612
03716,95605,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-95605.yml,0.48559393,0.51440607
03716,95605,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-95605.yml,0.48559393,0.51440607
81672,B8929,data/courses/.files/2025/course-81672.yml,data/courses/.files/2025/course-B8929.yml,0.48558946,0.51441054
34991,95965,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-95965.yml,0.48558505,0.51441495
66858,69773,data/courses/.files/2025/course-66858.yml,data/courses/.files/2025/course-69773.yml,0.48558352,0.51441648
71148,85728,data/courses/.files/2025/course-71148.yml,data/courses/.files/2025/course-85728.yml,0.48557878,0.51442122
90106,93468,data/courses/.files/2025/course-90106-B.yml,data/courses/.files/2025/course-93468.yml,0.48557525,0.51442475
69430,81678,data/courses/.files/2025/course-69430.yml,data/courses/.files/2025/course-81678-A.yml,0.48557491,0.51442509
90749,91721,data/courses/.files/2025/course-90749.yml,data/courses/.files/2025/course-91721.yml,0.48557227,0.51442773
93478,99195,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-99195.yml,0.48556617,0.51443383
91261,94442,data/courses/.files/2025/course-91261.yml,data/courses/.files/2025/course-94442.yml,0.48556580,0.51443420
92858,B8396,data/courses/.files/2025/course-92858.yml,data/courses/.files/2025/course-B8396.yml,0.48556388,0.51443612
95646,B0073,data/courses/.files/2025/course-95646.yml,data/courses/.files/2025/course-B0073.yml,0.48556042,0.51443958
72942,90864,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-90864.yml,0.48555067,0.51444933
37925,78510,data/courses/.files/2025/course-37925.yml,data/courses/.files/2025/course-78510.yml,0.48554759,0.51445241
28040,72671,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-72671.yml,0.48554652,0.51445348
69731,81932,data/courses/.files/2025/course-69731-B.yml,data/courses/.files/2025/course-81932.yml,0.48553990,0.51446010
69773,95602,data/courses/.files/2025/course-69773.yml,data/courses/.files/2025/course-95602.yml,0.48553891,0.51446109
08574,B8603,data/courses/.files/2025/course-08574-C.yml,data/courses/.files/2025/course-B8603.yml,0.48553801,0.51446199
81940,B0073,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-B0073.yml,0.48553637,0.51446363
15305,69867,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-69867.yml,0.48553540,0.51446460
65094,B5292,data/courses/.files/2025/course-65094.yml,data/courses/.files/2025/course-B5292.yml,0.48553472,0.51446528
72787,73731,data/courses/.files/2025/course-72787.yml,data/courses/.files/2025/course-73731.yml,0.48553400,0.51446600
93478,B4925,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B4925.yml,0.48552970,0.51447030
77933,B5722,data/courses/.files/2025/course-77933.yml,data/courses/.files/2025/course-B5722.yml,0.48552602,0.51447398
91250,B5079,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-B5079.yml,0.48551146,0.51448854
91250,B5079,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-B5079.yml,0.48551146,0.51448854
35364,95602,data/courses/.files/2025/course-35364.yml,data/courses/.files/2025/course-95602.yml,0.48551083,0.51448917
77780,90074,data/courses/.files/2025/course-77780.yml,data/courses/.files/2025/course-90074.yml,0.48550996,0.51449004
73110,88155,data/courses/.files/2025/course-73110.yml,data/courses/.files/2025/course-88155.yml,0.48550755,0.51449245
88155,93653,data/courses/.files/2025/course-88155.yml,data/courses/.files/2025/course-93653.yml,0.48550618,0.51449382
07276,B5059,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-B5059.yml,0.48549810,0.51450190
28623,35424,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-35424.yml,0.48549237,0.51450763
79194,93398,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-93398.yml,0.48548998,0.51451002
95645,B0064,data/courses/.files/2025/course-95645.yml,data/courses/.files/2025/course-B0064.yml,0.48548529,0.51451471
85730,B4826,data/courses/.files/2025/course-85730.yml,data/courses/.files/2025/course-B4826.yml,0.48548169,0.51451831
00819,93653,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-93653.yml,0.48547334,0.51452666
40720,81678,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-81678-A.yml,0.48547231,0.51452769
15920,28652,data/courses/.files/2025/course-15920.yml,data/courses/.files/2025/course-28652.yml,0.48546946,0.51453054
09679,95602,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-95602.yml,0.48546670,0.51453330
08574,90477,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-90477.yml,0.48546607,0.51453393
76011,77780,data/courses/.files/2025/course-76011.yml,data/courses/.files/2025/course-77780.yml,0.48545678,0.51454322
60348,78779,data/courses/.files/2025/course-60348.yml,data/courses/.files/2025/course-78779.yml,0.48545666,0.51454334
00819,95782,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-95782.yml,0.48544860,0.51455140
87901,B5665,data/courses/.files/2025/course-87901.yml,data/courses/.files/2025/course-B5665.yml,0.48544720,0.51455280
72940,95604,data/courses/.files/2025/course-72940.yml,data/courses/.files/2025/course-95604.yml,0.48543798,0.51456202
69259,99191,data/courses/.files/2025/course-69259.yml,data/courses/.files/2025/course-99191.yml,0.48542964,0.51457036
07276,93669,data/courses/.files/2025/course-07276-F.yml,data/courses/.files/2025/course-93669.yml,0.48542251,0.51457749
28011,93478,data/courses/.files/2025/course-28011-C.yml,data/courses/.files/2025/course-93478.yml,0.48541735,0.51458265
28004,84339,data/courses/.files/2025/course-28004-B.yml,data/courses/.files/2025/course-84339.yml,0.48541166,0.51458834
58437,81917,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-81917.yml,0.48541112,0.51458888
93034,96994,data/courses/.files/2025/course-93034-A.yml,data/courses/.files/2025/course-96994.yml,0.48540912,0.51459088
93034,96994,data/courses/.files/2025/course-93034-B.yml,data/courses/.files/2025/course-96994.yml,0.48540912,0.51459088
09730,78779,data/courses/.files/2025/course-09730-B.yml,data/courses/.files/2025/course-78779.yml,0.48539634,0.51460366
28011,58348,data/courses/.files/2025/course-28011-B.yml,data/courses/.files/2025/course-58348.yml,0.48539375,0.51460625
66858,78096,data/courses/.files/2025/course-66858.yml,data/courses/.files/2025/course-78096.yml,0.48539131,0.51460869
81610,81932,data/courses/.files/2025/course-81610.yml,data/courses/.files/2025/course-81932.yml,0.48538185,0.51461815
81932,88202,data/courses/.files/2025/course-81932.yml,data/courses/.files/2025/course-88202.yml,0.48538185,0.51461815
91685,95630,data/courses/.files/2025/course-91685.yml,data/courses/.files/2025/course-95630.yml,0.48537970,0.51462030
73025,90147,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-90147.yml,0.48537882,0.51462118
69773,91254,data/courses/.files/2025/course-69773.yml,data/courses/.files/2025/course-91254.yml,0.48537709,0.51462291
93478,B6082,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B6082.yml,0.48537702,0.51462298
72942,93478,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-93478.yml,0.48537618,0.51462382
75969,91258,data/courses/.files/2025/course-75969-B.yml,data/courses/.files/2025/course-91258-B.yml,0.48537161,0.51462839
85445,97467,data/courses/.files/2025/course-85445.yml,data/courses/.files/2025/course-97467.yml,0.48536980,0.51463020
85728,95646,data/courses/.files/2025/course-85728.yml,data/courses/.files/2025/course-95646.yml,0.48536932,0.51463068
35364,91266,data/courses/.files/2025/course-35364.yml,data/courses/.files/2025/course-91266.yml,0.48536884,0.51463116
73435,B0009,data/courses/.files/2025/course-73435.yml,data/courses/.files/2025/course-B0009.yml,0.48536191,0.51463809
75969,91721,data/courses/.files/2025/course-75969-B.yml,data/courses/.files/2025/course-91721.yml,0.48535959,0.51464041
15920,B0070,data/courses/.files/2025/course-15920.yml,data/courses/.files/2025/course-B0070.yml,0.48535838,0.51464162
96346,B0011,data/courses/.files/2025/course-96346-C.yml,data/courses/.files/2025/course-B0011.yml,0.48535592,0.51464408
09032,28012,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-28012-A.yml,0.48535419,0.51464581
73302,81612,data/courses/.files/2025/course-73302.yml,data/courses/.files/2025/course-81612.yml,0.48535224,0.51464776
88154,93391,data/courses/.files/2025/course-88154.yml,data/courses/.files/2025/course-93391.yml,0.48535044,0.51464956
B0070,B5665,data/courses/.files/2025/course-B0070.yml,data/courses/.files/2025/course-B5665.yml,0.48533752,0.51466248
28040,99191,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-99191.yml,0.48531761,0.51468239
07276,B8561,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-B8561.yml,0.48531700,0.51468300
96346,B8561,data/courses/.files/2025/course-96346-A.yml,data/courses/.files/2025/course-B8561.yml,0.48531700,0.51468300
90749,B2125,data/courses/.files/2025/course-90749.yml,data/courses/.files/2025/course-B2125.yml,0.48531571,0.51468429
73025,90107,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-90107.yml,0.48531537,0.51468463
81934,88325,data/courses/.files/2025/course-81934.yml,data/courses/.files/2025/course-88325.yml,0.48531171,0.51468829
93333,B5292,data/courses/.files/2025/course-93333.yml,data/courses/.files/2025/course-B5292.yml,0.48531020,0.51468980
48693,B5474,data/courses/.files/2025/course-48693-A.yml,data/courses/.files/2025/course-B5474.yml,0.48530240,0.51469760
93929,B4940,data/courses/.files/2025/course-93929.yml,data/courses/.files/2025/course-B4940.yml,0.48530173,0.51469827
72942,93669,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-93669.yml,0.48529584,0.51470416
37925,69731,data/courses/.files/2025/course-37925.yml,data/courses/.files/2025/course-69731-A.yml,0.48529574,0.51470426
72778,95645,data/courses/.files/2025/course-72778.yml,data/courses/.files/2025/course-95645.yml,0.48529375,0.51470625
69259,B5026,data/courses/.files/2025/course-69259.yml,data/courses/.files/2025/course-B5026.yml,0.48529001,0.51470999
85285,93929,data/courses/.files/2025/course-85285.yml,data/courses/.files/2025/course-93929.yml,0.48527754,0.51472246
08574,85446,data/courses/.files/2025/course-08574-C.yml,data/courses/.files/2025/course-85446.yml,0.48527553,0.51472447
91265,B8554,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B8554-A.yml,0.48527135,0.51472865
91265,B8554,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B8554-B.yml,0.48527135,0.51472865
87198,90730,data/courses/.files/2025/course-87198.yml,data/courses/.files/2025/course-90730.yml,0.48526520,0.51473480
41588,95611,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-95611.yml,0.48526449,0.51473551
10906,95965,data/courses/.files/2025/course-10906-A.yml,data/courses/.files/2025/course-95965.yml,0.48526075,0.51473925
20741,72778,data/courses/.files/2025/course-20741.yml,data/courses/.files/2025/course-72778.yml,0.48526070,0.51473930
B0064,B4948,data/courses/.files/2025/course-B0064.yml,data/courses/.files/2025/course-B4948.yml,0.48525666,0.51474334
11340,B4913,data/courses/.files/2025/course-11340.yml,data/courses/.files/2025/course-B4913.yml,0.48525372,0.51474628
90106,B8159,data/courses/.files/2025/course-90106-A.yml,data/courses/.files/2025/course-B8159.yml,0.48525369,0.51474631
B5026,B6082,data/courses/.files/2025/course-B5026.yml,data/courses/.files/2025/course-B6082.yml,0.48525258,0.51474742
77780,91762,data/courses/.files/2025/course-77780.yml,data/courses/.files/2025/course-91762.yml,0.48523617,0.51476383
37760,96995,data/courses/.files/2025/course-37760.yml,data/courses/.files/2025/course-96995.yml,0.48523466,0.51476534
88155,B5059,data/courses/.files/2025/course-88155.yml,data/courses/.files/2025/course-B5059.yml,0.48523361,0.51476639
90730,93395,data/courses/.files/2025/course-90730.yml,data/courses/.files/2025/course-93395.yml,0.48522981,0.51477019
79194,91267,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-91267.yml,0.48522800,0.51477200
60348,B5812,data/courses/.files/2025/course-60348.yml,data/courses/.files/2025/course-B5812.yml,0.48522649,0.51477351
29227,B5293,data/courses/.files/2025/course-29227-E.yml,data/courses/.files/2025/course-B5293.yml,0.48521907,0.51478093
29227,78810,data/courses/.files/2025/course-29227-C.yml,data/courses/.files/2025/course-78810.yml,0.48521641,0.51478359
72942,85446,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-85446.yml,0.48521507,0.51478493
28012,81654,data/courses/.files/2025/course-28012-B.yml,data/courses/.files/2025/course-81654.yml,0.48521060,0.51478940
93929,B1873,data/courses/.files/2025/course-93929.yml,data/courses/.files/2025/course-B1873.yml,0.48520515,0.51479485
87198,88146,data/courses/.files/2025/course-87198.yml,data/courses/.files/2025/course-88146.yml,0.48520481,0.51479519
81683,90106,data/courses/.files/2025/course-81683.yml,data/courses/.files/2025/course-90106-B.yml,0.48519915,0.51480085
85189,88016,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-88016.yml,0.48519814,0.51480186
91265,B8562,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B8562.yml,0.48519239,0.51480761
84530,97466,data/courses/.files/2025/course-84530.yml,data/courses/.files/2025/course-97466.yml,0.48519060,0.51480940
28024,91266,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-91266.yml,0.48518856,0.51481144
28024,91266,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-91266.yml,0.48518856,0.51481144
35424,81934,data/courses/.files/2025/course-35424.yml,data/courses/.files/2025/course-81934.yml,0.48518511,0.51481489
37063,C7674,data/courses/.files/2025/course-37063.yml,data/courses/.files/2025/course-C7674.yml,0.48518008,0.51481992
95630,B8311,data/courses/.files/2025/course-95630.yml,data/courses/.files/2025/course-B8311.yml,0.48517337,0.51482663
84530,90106,data/courses/.files/2025/course-84530.yml,data/courses/.files/2025/course-90106-B.yml,0.48516736,0.51483264
11340,B1459,data/courses/.files/2025/course-11340.yml,data/courses/.files/2025/course-B1459.yml,0.48516348,0.51483652
85730,95646,data/courses/.files/2025/course-85730.yml,data/courses/.files/2025/course-95646.yml,0.48516340,0.51483660
07276,95630,data/courses/.files/2025/course-07276-E.yml,data/courses/.files/2025/course-95630.yml,0.48515616,0.51484384
09679,70210,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-70210.yml,0.48515111,0.51484889
91250,B5292,data/courses/.files/2025/course-91250-D.yml,data/courses/.files/2025/course-B5292.yml,0.48514757,0.51485243
42500,87901,data/courses/.files/2025/course-42500.yml,data/courses/.files/2025/course-87901.yml,0.48513391,0.51486609
73302,91264,data/courses/.files/2025/course-73302.yml,data/courses/.files/2025/course-91264.yml,0.48513180,0.51486820
89988,90730,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-90730.yml,0.48512773,0.51487227
35148,91685,data/courses/.files/2025/course-35148.yml,data/courses/.files/2025/course-91685.yml,0.48512426,0.51487574
