course_a,course_b,path_a,path_b,similarity,distance
09679,91259,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-91259.yml,0.55321656,0.44678344
B1873,B8905,data/courses/.files/2025/course-B1873.yml,data/courses/.files/2025/course-B8905.yml,0.55321179,0.44678821
20741,B8105,data/courses/.files/2025/course-20741.yml,data/courses/.files/2025/course-B8105.yml,0.55321108,0.44678892
40720,75969,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-75969.yml,0.55320612,0.44679388
09730-A,95646,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-95646.yml,0.55319720,0.44680280
37635,B0070,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-B0070.yml,0.55318514,0.44681486
73025,95965,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-95965.yml,0.55318152,0.44681848
39176,B0063,data/courses/.files/2025/course-39176.yml,data/courses/.files/2025/course-B0063.yml,0.55317738,0.44682262
42500,B4948,data/courses/.files/2025/course-42500.yml,data/courses/.files/2025/course-B4948.yml,0.55316493,0.44683507
72942,96346-A,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-96346-A.yml,0.55315604,0.44684396
28106,B9254,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-B9254.yml,0.55313982,0.44686018
58437,B0063,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-B0063.yml,0.55313677,0.44686323
16692,B2125,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-B2125.yml,0.55313450,0.44686550
28024,B8561,data/courses/.files/2025/course-28024.yml,data/courses/.files/2025/course-B8561.yml,0.55312675,0.44687325
07276,81612,data/courses/.files/2025/course-07276.yml,data/courses/.files/2025/course-81612.yml,0.55312516,0.44687484
78510,B8536,data/courses/.files/2025/course-78510.yml,data/courses/.files/2025/course-B8536.yml,0.55312201,0.44687799
30376,81612,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-81612.yml,0.55311045,0.44688955
28011-A,93034,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-93034.yml,0.55310162,0.44689838
89988,95605,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-95605.yml,0.55309901,0.44690099
81932,93478,data/courses/.files/2025/course-81932.yml,data/courses/.files/2025/course-93478.yml,0.55309099,0.44690901
72942,96143,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-96143.yml,0.55308527,0.44691473
28040,93478,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-93478.yml,0.55306778,0.44693222
27311,89988,data/courses/.files/2025/course-27311.yml,data/courses/.files/2025/course-89988.yml,0.55305632,0.44694368
95648,B5782,data/courses/.files/2025/course-95648.yml,data/courses/.files/2025/course-B5782.yml,0.55305387,0.44694613
28106,72778,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-72778.yml,0.55305308,0.44694692
91254,91261,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-91261.yml,0.55304979,0.44695021
28652,95646,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-95646.yml,0.55304957,0.44695043
08574,90157,data/courses/.files/2025/course-08574.yml,data/courses/.files/2025/course-90157.yml,0.55304616,0.44695384
72942,94442,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-94442.yml,0.55303801,0.44696199
91762,96994,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-96994.yml,0.55302633,0.44697367
94442,B8563,data/courses/.files/2025/course-94442.yml,data/courses/.files/2025/course-B8563.yml,0.55302373,0.44697627
37925,85728,data/courses/.files/2025/course-37925.yml,data/courses/.files/2025/course-85728.yml,0.55301686,0.44698314
08574,66858,data/courses/.files/2025/course-08574.yml,data/courses/.files/2025/course-66858.yml,0.55301569,0.44698431
70155,81683,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-81683.yml,0.55301387,0.44698613
09032,48693-A,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-48693-A.yml,0.55300689,0.44699311
91258-A,92858,data/courses/.files/2025/course-91258-A.yml,data/courses/.files/2025/course-92858.yml,0.55300588,0.44699412
B1874,B5812,data/courses/.files/2025/course-B1874.yml,data/courses/.files/2025/course-B5812.yml,0.55298283,0.44701717
93669,B0832,data/courses/.files/2025/course-93669.yml,data/courses/.files/2025/course-B0832.yml,0.55297093,0.44702907
11925,70219,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-70219.yml,0.55295176,0.44704824
27311-A,97466,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-97466.yml,0.55294698,0.44705302
57828,91261,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-91261.yml,0.55294456,0.44705544
87474,91267,data/courses/.files/2025/course-87474.yml,data/courses/.files/2025/course-91267.yml,0.55292923,0.44707077
58437,85445,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-85445.yml,0.55291834,0.44708166
88146,95648,data/courses/.files/2025/course-88146.yml,data/courses/.files/2025/course-95648.yml,0.55288922,0.44711078
28040,B8536,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-B8536.yml,0.55287648,0.44712352
85573,91248,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-91248.yml,0.55286461,0.44713539
04138,81940,data/courses/.files/2025/course-04138.yml,data/courses/.files/2025/course-81940.yml,0.55286387,0.44713613
42500,90147,data/courses/.files/2025/course-42500.yml,data/courses/.files/2025/course-90147.yml,0.55285920,0.44714080
11929,B1703,data/courses/.files/2025/course-11929.yml,data/courses/.files/2025/course-B1703.yml,0.55285441,0.44714559
91250-A,B4913,data/courses/.files/2025/course-91250-A.yml,data/courses/.files/2025/course-B4913.yml,0.55283496,0.44716504
00819,98931,data/courses/.files/2025/course-00819.yml,data/courses/.files/2025/course-98931.yml,0.55283300,0.44716700
72942,90730,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-90730.yml,0.55283059,0.44716941
28796,89988,data/courses/.files/2025/course-28796.yml,data/courses/.files/2025/course-89988.yml,0.55280796,0.44719204
48693-A,93363,data/courses/.files/2025/course-48693-A.yml,data/courses/.files/2025/course-93363.yml,0.55278732,0.44721268
81934,90157,data/courses/.files/2025/course-81934.yml,data/courses/.files/2025/course-90157.yml,0.55276763,0.44723237
37760,99195,data/courses/.files/2025/course-37760.yml,data/courses/.files/2025/course-99195.yml,0.55275723,0.44724277
91258,91762,data/courses/.files/2025/course-91258.yml,data/courses/.files/2025/course-91762.yml,0.55275278,0.44724722
91762,B0385,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-B0385.yml,0.55275278,0.44724722
41169,72796,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-72796.yml,0.55275150,0.44724850
72945,84401,data/courses/.files/2025/course-72945.yml,data/courses/.files/2025/course-84401.yml,0.55274916,0.44725084
57828,93470-A,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-93470-A.yml,0.55274840,0.44725160
90106,93468,data/courses/.files/2025/course-90106.yml,data/courses/.files/2025/course-93468.yml,0.55274836,0.44725164
72939,91264,data/courses/.files/2025/course-72939.yml,data/courses/.files/2025/course-91264.yml,0.55271947,0.44728053
70210,98618,data/courses/.files/2025/course-70210.yml,data/courses/.files/2025/course-98618.yml,0.55271065,0.44728935
82202-A,B8929,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-B8929.yml,0.55270745,0.44729255
70155,70226,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-70226.yml,0.55270196,0.44729804
72938,B0074,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-B0074.yml,0.55268939,0.44731061
65094,81940,data/courses/.files/2025/course-65094.yml,data/courses/.files/2025/course-81940.yml,0.55268474,0.44731526
93478,93653,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-93653.yml,0.55267073,0.44732927
08574-B,72945,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-72945.yml,0.55267072,0.44732928
29227-A,85189,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-85189.yml,0.55265510,0.44734490
81612,91265,data/courses/.files/2025/course-81612.yml,data/courses/.files/2025/course-91265.yml,0.55264607,0.44735393
73025,95645,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-95645.yml,0.55263049,0.44736951
00819-A,04138,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-04138.yml,0.55262074,0.44737926
28106,91265,data/courses/.files/2025/course-28106.yml,data/courses/.files/2025/course-91265.yml,0.55261334,0.44738666
B0064,B5292,data/courses/.files/2025/course-B0064.yml,data/courses/.files/2025/course-B5292.yml,0.55260521,0.44739479
28012,B5782,data/courses/.files/2025/course-28012.yml,data/courses/.files/2025/course-B5782.yml,0.55259937,0.44740063
09679,B1703,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-B1703.yml,0.55259633,0.44740367
75969,93034,data/courses/.files/2025/course-75969.yml,data/courses/.files/2025/course-93034.yml,0.55257267,0.44742733
79194,B4940,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-B4940.yml,0.55256887,0.44743113
96007,B8396,data/courses/.files/2025/course-96007.yml,data/courses/.files/2025/course-B8396.yml,0.55255194,0.44744806
72938,75969,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-75969.yml,0.55254689,0.44745311
91264,B8905,data/courses/.files/2025/course-91264.yml,data/courses/.files/2025/course-B8905.yml,0.55253831,0.44746169
90720,91248,data/courses/.files/2025/course-90720.yml,data/courses/.files/2025/course-91248.yml,0.55253424,0.44746576
72942,B9254,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-B9254.yml,0.55253349,0.44746651
03716,B5727,data/courses/.files/2025/course-03716.yml,data/courses/.files/2025/course-B5727.yml,0.55253109,0.44746891
17628,93034-A,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-93034-A.yml,0.55251644,0.44748356
82202,B4940,data/courses/.files/2025/course-82202.yml,data/courses/.files/2025/course-B4940.yml,0.55251124,0.44748876
28623,95631-A,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-95631-A.yml,0.55250711,0.44749289
39176,72942,data/courses/.files/2025/course-39176.yml,data/courses/.files/2025/course-72942.yml,0.55250267,0.44749733
72796,91161,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-91161.yml,0.55249901,0.44750099
11929-A,15920,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-15920.yml,0.55249279,0.44750721
98735,B1703,data/courses/.files/2025/course-98735.yml,data/courses/.files/2025/course-B1703.yml,0.55246541,0.44753459
98931,B8536,data/courses/.files/2025/course-98931.yml,data/courses/.files/2025/course-B8536.yml,0.55246164,0.44753836
09730-A,69661,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-69661.yml,0.55245818,0.44754182
28652,B0010,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-B0010.yml,0.55245252,0.44754748
09730,20741,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-20741.yml,0.55243884,0.44756116
85189,B8554,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-B8554.yml,0.55241793,0.44758207
85189,B5722,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-B5722.yml,0.55241495,0.44758505
87474,B0832,data/courses/.files/2025/course-87474.yml,data/courses/.files/2025/course-B0832.yml,0.55240873,0.44759127
29227-A,B8562,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-B8562.yml,0.55239996,0.44760004
91264,91266,data/courses/.files/2025/course-91264.yml,data/courses/.files/2025/course-91266.yml,0.55238237,0.44761763
91258,B5782,data/courses/.files/2025/course-91258.yml,data/courses/.files/2025/course-B5782.yml,0.55237364,0.44762636
B0385,B5782,data/courses/.files/2025/course-B0385.yml,data/courses/.files/2025/course-B5782.yml,0.55237364,0.44762636
30376,75969,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-75969.yml,0.55237091,0.44762909
97431,B0832,data/courses/.files/2025/course-97431.yml,data/courses/.files/2025/course-B0832.yml,0.55236949,0.44763051
B0832,B5796,data/courses/.files/2025/course-B0832.yml,data/courses/.files/2025/course-B5796.yml,0.55236949,0.44763051
84401,B1874,data/courses/.files/2025/course-84401.yml,data/courses/.files/2025/course-B1874.yml,0.55236901,0.44763099
09730,77933,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-77933.yml,0.55236353,0.44763647
58437,B4913,data/courses/.files/2025/course-58437.yml,data/courses/.files/2025/course-B4913.yml,0.55235998,0.44764002
11929,85189,data/courses/.files/2025/course-11929.yml,data/courses/.files/2025/course-85189.yml,0.55235249,0.44764751
90147,B8905,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-B8905.yml,0.55233945,0.44766055
70155,88566,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-88566.yml,0.55227407,0.44772593
92858,96007,data/courses/.files/2025/course-92858.yml,data/courses/.files/2025/course-96007.yml,0.55224317,0.44775683
97466,B8905,data/courses/.files/2025/course-97466.yml,data/courses/.files/2025/course-B8905.yml,0.55224114,0.44775886
37760,91685,data/courses/.files/2025/course-37760.yml,data/courses/.files/2025/course-91685.yml,0.55223207,0.44776793
96143,B9254,data/courses/.files/2025/course-96143.yml,data/courses/.files/2025/course-B9254.yml,0.55222790,0.44777210
93319,96994,data/courses/.files/2025/course-93319.yml,data/courses/.files/2025/course-96994.yml,0.55222085,0.44777915
78510,91264,data/courses/.files/2025/course-78510.yml,data/courses/.files/2025/course-91264.yml,0.55221014,0.44778986
81683,81934,data/courses/.files/2025/course-81683.yml,data/courses/.files/2025/course-81934.yml,0.55220847,0.44779153
91265,B8396,data/courses/.files/2025/course-91265.yml,data/courses/.files/2025/course-B8396.yml,0.55220810,0.44779190
78810,96642,data/courses/.files/2025/course-78810.yml,data/courses/.files/2025/course-96642.yml,0.55219673,0.44780327
11929-A,84531,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-84531.yml,0.55219575,0.44780425
28012,91266,data/courses/.files/2025/course-28012.yml,data/courses/.files/2025/course-91266.yml,0.55218687,0.44781313
28652,29227-A,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-29227-A.yml,0.55218457,0.44781543
28011,91261,data/courses/.files/2025/course-28011.yml,data/courses/.files/2025/course-91261.yml,0.55216921,0.44783079
11933,B0073,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-B0073.yml,0.55216716,0.44783284
07276-C,B0832,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-B0832.yml,0.55214179,0.44785821
00819-B,B3567,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-B3567.yml,0.55213744,0.44786256
69259,87898,data/courses/.files/2025/course-69259.yml,data/courses/.files/2025/course-87898.yml,0.55213147,0.44786853
37635,B4940,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-B4940.yml,0.55213046,0.44786954
28623,84531,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-84531.yml,0.55212043,0.44787957
37262,78810,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-78810.yml,0.55211783,0.44788217
16870,81672,data/courses/.files/2025/course-16870.yml,data/courses/.files/2025/course-81672.yml,0.55211080,0.44788920
00819-B,91258-B,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-91258-B.yml,0.55211060,0.44788940
00819-A,90477,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-90477.yml,0.55210823,0.44789177
95782,B0070,data/courses/.files/2025/course-95782.yml,data/courses/.files/2025/course-B0070.yml,0.55210781,0.44789219
77933,88324,data/courses/.files/2025/course-77933.yml,data/courses/.files/2025/course-88324.yml,0.55210659,0.44789341
88324,B5026,data/courses/.files/2025/course-88324.yml,data/courses/.files/2025/course-B5026.yml,0.55209455,0.44790545
B1874,B8905,data/courses/.files/2025/course-B1874.yml,data/courses/.files/2025/course-B8905.yml,0.55208437,0.44791563
27311-A,95631,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-95631.yml,0.55208094,0.44791906
95630,96995,data/courses/.files/2025/course-95630.yml,data/courses/.files/2025/course-96995.yml,0.55203078,0.44796922
73273,90106,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-90106.yml,0.55202911,0.44797089
81610,92858,data/courses/.files/2025/course-81610.yml,data/courses/.files/2025/course-92858.yml,0.55202562,0.44797438
88202,92858,data/courses/.files/2025/course-88202.yml,data/courses/.files/2025/course-92858.yml,0.55202562,0.44797438
79194,85445,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-85445.yml,0.55201230,0.44798770
11929,95630,data/courses/.files/2025/course-11929.yml,data/courses/.files/2025/course-95630.yml,0.55200789,0.44799211
81610,B5782,data/courses/.files/2025/course-81610.yml,data/courses/.files/2025/course-B5782.yml,0.55199488,0.44800512
88202,B5782,data/courses/.files/2025/course-88202.yml,data/courses/.files/2025/course-B5782.yml,0.55199488,0.44800512
93478,B8019,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B8019.yml,0.55199452,0.44800548
29227-B,70219,data/courses/.files/2025/course-29227-B.yml,data/courses/.files/2025/course-70219.yml,0.55199143,0.44800857
88566,91258-A,data/courses/.files/2025/course-88566.yml,data/courses/.files/2025/course-91258-A.yml,0.55199072,0.44800928
91258,B8905,data/courses/.files/2025/course-91258.yml,data/courses/.files/2025/course-B8905.yml,0.55198370,0.44801630
B0385,B8905,data/courses/.files/2025/course-B0385.yml,data/courses/.files/2025/course-B8905.yml,0.55198370,0.44801630
90147,91161,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-91161.yml,0.55198154,0.44801846
93653,B8929,data/courses/.files/2025/course-93653.yml,data/courses/.files/2025/course-B8929.yml,0.55197039,0.44802961
98735,B8905,data/courses/.files/2025/course-98735.yml,data/courses/.files/2025/course-B8905.yml,0.55196094,0.44803906
90720,98931,data/courses/.files/2025/course-90720.yml,data/courses/.files/2025/course-98931.yml,0.55195769,0.44804231
76011,87898,data/courses/.files/2025/course-76011.yml,data/courses/.files/2025/course-87898.yml,0.55195305,0.44804695
11929,B2133,data/courses/.files/2025/course-11929.yml,data/courses/.files/2025/course-B2133.yml,0.55195102,0.44804898
09730-A,78810,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-78810.yml,0.55194498,0.44805502
95646,96859,data/courses/.files/2025/course-95646.yml,data/courses/.files/2025/course-96859.yml,0.55194290,0.44805710
93034,B8554,data/courses/.files/2025/course-93034.yml,data/courses/.files/2025/course-B8554.yml,0.55194116,0.44805884
81917,85445,data/courses/.files/2025/course-81917.yml,data/courses/.files/2025/course-85445.yml,0.55193730,0.44806270
30376,81683,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-81683.yml,0.55193532,0.44806468
69259,88145,data/courses/.files/2025/course-69259.yml,data/courses/.files/2025/course-88145.yml,0.55193394,0.44806606
84339,98671,data/courses/.files/2025/course-84339.yml,data/courses/.files/2025/course-98671.yml,0.55191758,0.44808242
00819-A,72939,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-72939.yml,0.55190660,0.44809340
78778,88145,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-88145.yml,0.55189331,0.44810669
85189,88145,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-88145.yml,0.55189260,0.44810740
08574-B,09730-A,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-09730-A.yml,0.55189081,0.44810919
B1874,B8929,data/courses/.files/2025/course-B1874.yml,data/courses/.files/2025/course-B8929.yml,0.55189062,0.44810938
73273,B5292,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-B5292.yml,0.55188569,0.44811431
85573,91261,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-91261.yml,0.55188197,0.44811803
39176,B8018,data/courses/.files/2025/course-39176.yml,data/courses/.files/2025/course-B8018.yml,0.55187957,0.44812043
09730,84531,data/courses/.files/2025/course-09730.yml,data/courses/.files/2025/course-84531.yml,0.55187318,0.44812682
07276,41731,data/courses/.files/2025/course-07276.yml,data/courses/.files/2025/course-41731.yml,0.55186962,0.44813038
08574,37760,data/courses/.files/2025/course-08574.yml,data/courses/.files/2025/course-37760.yml,0.55185822,0.44814178
28011-A,95604,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-95604.yml,0.55185055,0.44814945
96007,B1873,data/courses/.files/2025/course-96007.yml,data/courses/.files/2025/course-B1873.yml,0.55184500,0.44815500
48693-A,95627,data/courses/.files/2025/course-48693-A.yml,data/courses/.files/2025/course-95627.yml,0.55183546,0.44816454
27311-A,96143,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-96143.yml,0.55183382,0.44816618
90749,95648,data/courses/.files/2025/course-90749.yml,data/courses/.files/2025/course-95648.yml,0.55183277,0.44816723
90147,90730,data/courses/.files/2025/course-90147.yml,data/courses/.files/2025/course-90730.yml,0.55183259,0.44816741
95630,96142,data/courses/.files/2025/course-95630.yml,data/courses/.files/2025/course-96142.yml,0.55182472,0.44817528
73273,B5782,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-B5782.yml,0.55181415,0.44818585
40720,B8536,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-B8536.yml,0.55180039,0.44819961
91259,95630,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-95630.yml,0.55179022,0.44820978
93653,B0832,data/courses/.files/2025/course-93653.yml,data/courses/.files/2025/course-B0832.yml,0.55178808,0.44821192
88155,B0010,data/courses/.files/2025/course-88155.yml,data/courses/.files/2025/course-B0010.yml,0.55178628,0.44821372
75969,93653,data/courses/.files/2025/course-75969.yml,data/courses/.files/2025/course-93653.yml,0.55178274,0.44821726
85189,B0073,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-B0073.yml,0.55178180,0.44821820
85728,B5474,data/courses/.files/2025/course-85728.yml,data/courses/.files/2025/course-B5474.yml,0.55177255,0.44822745
41731,B1703,data/courses/.files/2025/course-41731.yml,data/courses/.files/2025/course-B1703.yml,0.55175929,0.44824071
93478,B4826,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B4826.yml,0.55175868,0.44824132
00819-A,72796,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-72796.yml,0.55174846,0.44825154
27311,81940,data/courses/.files/2025/course-27311.yml,data/courses/.files/2025/course-81940.yml,0.55174401,0.44825599
78778,95782,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-95782.yml,0.55173556,0.44826444
87474,B8019,data/courses/.files/2025/course-87474.yml,data/courses/.files/2025/course-B8019.yml,0.55172640,0.44827360
75835,99195,data/courses/.files/2025/course-75835.yml,data/courses/.files/2025/course-99195.yml,0.55172193,0.44827807
B5026,B8396,data/courses/.files/2025/course-B5026.yml,data/courses/.files/2025/course-B8396.yml,0.55171760,0.44828240
37262,91266,data/courses/.files/2025/course-37262.yml,data/courses/.files/2025/course-91266.yml,0.55166950,0.44833050
70226,96346,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-96346.yml,0.55166578,0.44833422
70155,91264,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-91264.yml,0.55164651,0.44835349
28652,37635,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-37635.yml,0.55161836,0.44838164
03716,09679,data/courses/.files/2025/course-03716.yml,data/courses/.files/2025/course-09679.yml,0.55161803,0.44838197
28011-A,72778,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-72778.yml,0.55160106,0.44839894
70155,96995,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-96995.yml,0.55158612,0.44841388
B0074,B5782,data/courses/.files/2025/course-B0074.yml,data/courses/.files/2025/course-B5782.yml,0.55157806,0.44842194
72796,72942,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-72942.yml,0.55157530,0.44842470
66857,85285,data/courses/.files/2025/course-66857.yml,data/courses/.files/2025/course-85285.yml,0.55153568,0.44846432
16870,88155,data/courses/.files/2025/course-16870.yml,data/courses/.files/2025/course-88155.yml,0.55152118,0.44847882
91259,B5722,data/courses/.files/2025/course-91259.yml,data/courses/.files/2025/course-B5722.yml,0.55150866,0.44849134
03716,70155,data/courses/.files/2025/course-03716.yml,data/courses/.files/2025/course-70155.yml,0.55150594,0.44849406
73149,B9254,data/courses/.files/2025/course-73149.yml,data/courses/.files/2025/course-B9254.yml,0.55150485,0.44849515
60348,B1874,data/courses/.files/2025/course-60348.yml,data/courses/.files/2025/course-B1874.yml,0.55150113,0.44849887
07276-A,30376,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-30376.yml,0.55149807,0.44850193
90106,B0064,data/courses/.files/2025/course-90106.yml,data/courses/.files/2025/course-B0064.yml,0.55149116,0.44850884
60348,93669,data/courses/.files/2025/course-60348.yml,data/courses/.files/2025/course-93669.yml,0.55148003,0.44851997
08574,81683,data/courses/.files/2025/course-08574.yml,data/courses/.files/2025/course-81683.yml,0.55147296,0.44852704
91250-B,91258-B,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-91258-B.yml,0.55146589,0.44853411
85573,B8019,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-B8019.yml,0.55145677,0.44854323
29227,B8396,data/courses/.files/2025/course-29227.yml,data/courses/.files/2025/course-B8396.yml,0.55145539,0.44854461
41588,90107,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-90107.yml,0.55144662,0.44855338
11929-A,73302,data/courses/.files/2025/course-11929-A.yml,data/courses/.files/2025/course-73302.yml,0.55144356,0.44855644
10906,91161,data/courses/.files/2025/course-10906.yml,data/courses/.files/2025/course-91161.yml,0.55144257,0.44855743
87898,B0064,data/courses/.files/2025/course-87898.yml,data/courses/.files/2025/course-B0064.yml,0.55143923,0.44856077
70155,95645,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-95645.yml,0.55143185,0.44856815
72942,B8396,data/courses/.files/2025/course-72942.yml,data/courses/.files/2025/course-B8396.yml,0.55142384,0.44857616
B2696,B5665,data/courses/.files/2025/course-B2696.yml,data/courses/.files/2025/course-B5665.yml,0.55140868,0.44859132
91248,B8536,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-B8536.yml,0.55140658,0.44859342
91254,B2696,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-B2696.yml,0.55140183,0.44859817
96346,97466,data/courses/.files/2025/course-96346.yml,data/courses/.files/2025/course-97466.yml,0.55139912,0.44860088
91248,95627,data/courses/.files/2025/course-91248.yml,data/courses/.files/2025/course-95627.yml,0.55139104,0.44860896
70219,89988,data/courses/.files/2025/course-70219.yml,data/courses/.files/2025/course-89988.yml,0.55138970,0.44861030
85573,98931,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-98931.yml,0.55138261,0.44861739
70155,91267,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-91267.yml,0.55138087,0.44861913
91261,B2133,data/courses/.files/2025/course-91261.yml,data/courses/.files/2025/course-B2133.yml,0.55137900,0.44862100
91254,91269,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-91269.yml,0.55136811,0.44863189
73025,88325,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-88325.yml,0.55136600,0.44863400
73149,B5665,data/courses/.files/2025/course-73149.yml,data/courses/.files/2025/course-B5665.yml,0.55135962,0.44864038
07276-A,88146,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-88146.yml,0.55134902,0.44865098
