"cluster_id";"cluster_name";"course_id";"course_name";"year";"teachers";"teachers_affiliations";"teachers_ssds";"teachers_roles";"campus";"credits";"ssd";"language";"programmes_codes";"programmes_names";"programmes_types";"programmes_affiliations";"course_scope";"course_url"
"11";"Computer Computing High-Performance (11)";"11933";"Theoretical Computer Science";"2025";"enrico.malizia";"disi";"INFO-01/A";"associate professor";"Bologna";"6";"ING-INF/05";"Italian";"5827, 6061, 6649, 6730, 8009, 8010";"Computer Science, Mathematics";"LM, LT";"disi, mat";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/324002"
"11";"Computer Computing High-Performance (11)";"28012";"Electronic Calculators T";"2025";"luigi.distefano";"disi";"IINF-05/A";"full professor";"Bologna";"6";"ING-INF/05";"Italian";"6671, 6672, 6711, 8891, 9065, 9217";"Automation Engineering, Electronics and Telecommunications Engineering";"LM, LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/445978"
"11";"Computer Computing High-Performance (11)";"41169";"Theoretical Computer Science";"2025";"enrico.malizia";"disi";"INFO-01/A";"associate professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009, 8010";"Computer Science, Mathematics";"LM, LT";"disi, mat";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/455107"
"11";"Computer Computing High-Performance (11)";"58437";"Parallel Calculus";"2025";"moreno.marzolla";"disi";"INFO-01/A";"associate professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/544187"
"11";"Computer Computing High-Performance (11)";"72778";"High-Performance Computing";"2025";"moreno.marzolla";"disi";"INFO-01/A";"associate professor";"Cesena";"6";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/385080"
"11";"Computer Computing High-Performance (11)";"90074";"Smart Vehicular Systems";"2025";"roberto.girau";"disi";"INFO-01/A";"associate professor";"Cesena";"6";"INF/01";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/448425"
"11";"Computer Computing High-Performance (11)";"96994";"Smart Vehicular-Systems";"2025";"roberto.girau";"disi";"INFO-01/A";"associate professor";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/470998"
"12";"Knowledge Engineering Extraction (12)";"27311";"Humanistic IT";"2025";"francesca.tomasi";"ficlit";"HIST-04/C";"full professor";"Bologna";"6";"ING-INF/05";"Italian";"6601, 8850";"Humanities";"LT";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/392953"
"12";"Knowledge Engineering Extraction (12)";"27311-A";"Humanistic IT";"2025";"massimiliano.garagnani";"filo";"INFO-01/A";"associate professor";"Bologna";"6";"ING-INF/05";"Italian";"5975, 6620, 6665, 9216";"Communication Sciences, Philosophy";"LT";"dar, filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/423208"
"12";"Knowledge Engineering Extraction (12)";"28011";"Logic Design T";"2025";"andrea.acquaviva";"dei";"IINF-05/A";"full professor";"Bologna";"6";"ING-INF/05";"Italian";"6672, 9065";"Electronics and Telecommunications Engineering";"LT";"dei";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530778"
"12";"Knowledge Engineering Extraction (12)";"42500";"Semantic Web";"2025";"antonella.carbonaro, gianluca.moro";"disi";"IINF-05/A, INFO-01/A";"associate professor";"Cesena";"6";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/412687"
"12";"Knowledge Engineering Extraction (12)";"66857";"Logic for Computer Science";"2025";"claudio.sacerdoticoen, orazioandrea.capone2";"disi";"INFO-01/A";"associate professor, teaching tutor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/524333"
"12";"Knowledge Engineering Extraction (12)";"73149";"Logic for Informatics";"2025";"massimiliano.garagnani";"filo";"INFO-01/A";"associate professor";"Bologna";"6";"INF/01";"Italian";"6665, 9216";"Philosophy";"LT";"filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/423011"
"12";"Knowledge Engineering Extraction (12)";"81609";"Languages, Compilers and Computational Models";"2025";"mario.bravetti";"disi";"INFO-01/A";"full professor";"Cesena";"12";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526519"
"12";"Knowledge Engineering Extraction (12)";"85446";"Knowledge Representation and Extraction";"2025";"aldo.gangemi";"filo";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"English";"6736, 9224";"Digital Humanities and Digital Knowledge";"LM";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/533916"
"12";"Knowledge Engineering Extraction (12)";"91265";"Knowledge Engineering";"2025";"andrea.nuzzolese2, valentina.presutti";"fabit, lilec";"INFO-01/A";"adjunct professor, associate professor";"Bologna";"6";"INF/01";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446613"
"12";"Knowledge Engineering Extraction (12)";"95639";"Industry 4.0";"2025";"samuele.burattini";"disi";"ING-INF/05";"adjunct professor";"Cesena";"6";"ING-INF/05";"English";"5815, 6673, 6699, 6823, 8614, 8615";"Computer Science and Engineering, Digital Transformation Management";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/466780"
"12";"Knowledge Engineering Extraction (12)";"B0070";"METODOLOGIE E TECNICHE DI SIMULAZIONE";"2025";"valentina.presutti";"lilec";"INFO-01/A";"associate professor";"Bologna";"8";"INF/01";"Italian";"5889, 6777";"Digital Innovation Policies and Governance";"LM";"sps";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483945"
"12";"Knowledge Engineering Extraction (12)";"B4948";"Cognitive Sematics for Artificial Intelligence";"2025";"aldo.gangemi";"filo";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"English";"6805, 6824, 8773, 8886";"Philosophical Sciences, Semiotics";"LM";"filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/527032"
"12";"Knowledge Engineering Extraction (12)";"B5026";"Introduction to Computability and Complexity";"2025";"remy.cerda, ugo.dallago";"disi";"INFO-01/A";"full professor, research scholarship holder";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530708"
"12";"Knowledge Engineering Extraction (12)";"B5292";"Knowledge Engeneering for the Humanities";"2025";"valentina.presutti";"lilec";"INFO-01/A";"associate professor";"Bologna";"3";"INF/01";"English";"6724, 8874";"Language, Society and Communication";"LM";"lilec";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/529334"
"12";"Knowledge Engineering Extraction (12)";"B8836";"Universal Semantics";"2025";"aldo.gangemi";"filo";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"English";"6824, 8886";"Semiotics";"LM";"filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543460"
"13";"Web Technologies Web-Related (13)";"28659";"Web Technologies T";"2025";"andrea.garbugli, elisa.drudi5, giuseppe.dimodica, paolo.bellavista";"ciri-ict, disi";"IINF-05/A";"associate professor, full professor, research fellow, teaching tutor";"Bologna";"9";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/461147"
"13";"Web Technologies Web-Related (13)";"41731";"Web-related Technologies";"2025";"angelo.diiorio, carloteo.pedretti2, lorenzo.paolini11";"disi";"INF/01, INFO-01/A";"associate professor, phd student";"Bologna";"6";"INF/01";"Italiano";"5975, 6060, 6641, 8014, 8850, 9216";"Communication Sciences, Humanities, Information Science for Management, Philosophy";"LT";"dar, disi, ficlit, filo";"weak_internal";"https://www.unibo.it/it/studiare/insegnamenti-competenze-trasversali-moocs/insegnamenti/insegnamento/2025/367014"
"13";"Web Technologies Web-Related (13)";"41731-A";"Web-related Technologies";"2025";"giovanni.delnevo, kelvin.olaiya, silvia.mirri";"disi";"INF/01, INFO-01/A";"full professor, phd student, tenure-track researcher";"Cesena";"6";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/378225"
"13";"Web Technologies Web-Related (13)";"47240";"Web Systems Engineering";"2025";"alex.testa2, chiara.ceccarini6";"disi";"INFO-01/A";"rtda, teaching tutor";"Cesena";"6";"INF/01";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498809"
"13";"Web Technologies Web-Related (13)";"69867";"Web Services and Applications";"2025";"manuel.andruccioli, silvia.mirri";"disi";"INF/01, INFO-01/A";"full professor, phd student";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/412604"
"13";"Web Technologies Web-Related (13)";"75835";"Web Technologies";"2025";"angelo.diiorio, carloteo.pedretti2, lorenzo.paolini11";"disi";"INF/01, INFO-01/A";"associate professor, phd student";"Bologna";"6";"INF/01";"Italiano";"5975, 6601, 6620, 6665, 8014, 8850, 9216";"Communication Sciences, Humanities, Information Science for Management, Philosophy";"LT";"dar, disi, ficlit, filo";"weak_internal";"https://www.unibo.it/it/studiare/insegnamenti-competenze-trasversali-moocs/insegnamenti/insegnamento/2025/392954"
"13";"Web Technologies Web-Related (13)";"88566";"Web Technology";"2025";"andrea.schimmenti2, fabio.vitali, gianmarco.spinaci2, remo.grillo";"disi, ficlit";"INF/01, INFO-01/A";"full professor, phd student, teaching tutor";"Bologna";"9";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/436428"
"13";"Web Technologies Web-Related (13)";"94442";"Design of Web Applications T";"2025";"ilaria.bartolini, marco.caruso9";"disi";"IINF-05/A";"full professor, teaching tutor";"Bologna";"6";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/461145"
"13";"Web Technologies Web-Related (13)";"95605";"Web and Mobile Systems";"2025";"catia.prandi, silvia.mirri";"disi";"INFO-01/A";"associate professor, full professor";"Cesena";"6";"INF/01";"English";"5815, 6823";"Digital Transformation Management";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517116"
"13";"Web Technologies Web-Related (13)";"95645";"Foundations of Web Systems";"2025";"alex.testa2, giovanni.delnevo, silvia.mirri";"disi";"INFO-01/A";"full professor, teaching tutor, tenure-track researcher";"Cesena";"6";"INF/01";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498820"
"14";"Engineering Software Cultural (14)";"28021";"Software Engineering T";"2025";"angelo.quarta2, marco.patella";"disi";"IINF-05/A";"full professor, research fellow";"Bologna";"9";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/434708"
"14";"Engineering Software Cultural (14)";"66858";"Software Engineering";"2025";"daviderossi, giovanni.grotto3";"disi";"INFO-01/A";"associate professor, teaching tutor";"Bologna";"6";"INF/01";"Italian";"6060, 6641, 8014";"Information Science for Management";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/367015"
"14";"Engineering Software Cultural (14)";"72939";"Software Systems Engineering M";"2025";"antonio.natali";"unibo";"";"former professor";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517543"
"14";"Engineering Software Cultural (14)";"90106";"Software Engineering";"2025";"daviderossi, giovanni.grotto3, orazioandrea.capone2";"disi";"INFO-01/A";"associate professor, teaching tutor";"Bologna";"9";"INF/01";"Italian";"6060, 6641, 8014";"Information Science for Management";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/501529"
"14";"Engineering Software Cultural (14)";"95627";"Software Engineering";"2025";"davide.domini, giovanni.ciatto";"disi";"IINF-05/A, ING-INF/05";"phd student, tenure-track researcher";"Cesena";"6";"ING-INF/05";"English";"5815, 6823";"Digital Transformation Management";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517125"
"14";"Engineering Software Cultural (14)";"97466";"Digital represention of the Landscape Project";"2025";"alberto.barbaresi";"distal";"AGRI-04/C";"associate professor";"Bologna";"6";"INF/01";"Italian";"5830, 6628";"Sciences and Technologies for Green and Landscape";"LT";"distal";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517925"
"14";"Engineering Software Cultural (14)";"B0009";"Advanced Software Modelling and Design";"2025";"gianluca.aguzzi, mirko.viroli";"disi";"IINF-05/A";"adjunct professor, full professor";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483706"
"14";"Engineering Software Cultural (14)";"B0010";"Software Architecture and Platforms";"2025";"a.ricci";"disi";"IINF-05/A";"associate professor";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526565"
"14";"Engineering Software Cultural (14)";"B0074";"PIATTAFORME PER LA TRASFORMAZIONE DIGITALE";"2025";"giancarlo.succi2";"disi";"INFO-01/A";"full professor";"Bologna";"8";"ING-INF/05";"Italian";"5889, 5898, 6777";"Computer Science, Digital Innovation Policies and Governance";"LM";"disi, sps";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483949"
"14";"Engineering Software Cultural (14)";"B1459";"ARTIFICIAL INTELLIGENCE, BLOCKCHAIN E CRIPTOVALUTE NELLO SVILUPPO SOFTWARE";"2025";"giancarlo.succi2";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"Italian";"5889, 5898, 6640, 6698, 8009";"Computer Science, Digital Innovation Policies and Governance";"LM, LT";"disi, sps";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/495981"
"14";"Engineering Software Cultural (14)";"B1874";"Project Management and Software Engineering for Cultural Heritage";"2025";"paolo.bonora";"ficlit";"";"adjunct professor";"Bologna";"6";"INF/01";"English";"6736, 9224";"Digital Humanities and Digital Knowledge";"LM";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/490904"
"14";"Engineering Software Cultural (14)";"B5293";"Computer Studies and Humanities";"2025";"valentina.presutti";"lilec";"INFO-01/A";"associate professor";"Bologna";"3";"INF/01";"English";"6724, 6824, 8874";"Language, Society and Communication, Semiotics";"LM";"filo, lilec";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/529335"
"14";"Engineering Software Cultural (14)";"B5474";"ARCHITETTURE SOFTWARE A MICROSERVIZI";"2025";"daviderossi, ivan.lanese";"disi";"INFO-01/A";"associate professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518556"
"14";"Engineering Software Cultural (14)";"B8929";"Computer Studies and Human Sciences";"2025";"valentina.presutti";"lilec";"INFO-01/A";"associate professor";"Bologna";"6";"INF/01";"English";"6824, 8886";"Semiotics";"LM";"filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543624"
"15";"Network Networks Programming (15)";"28024";"Computer Networks T";"2025";"andrea.sabbioni5, antonio.corradi, armir.bujari, davide.tazzioli, giuseppe.martuscelli, sofia.montebugnoli3";"disi, unibo";"IINF-05/A, ING-INF/05";"associate professor, former professor, phd student, rtda, teaching tutor";"Bologna";"9";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/545733"
"15";"Network Networks Programming (15)";"58423";"Internet Architecture";"2025";"marco.roccetti, vincenzo.armandi2";"dar, disi";"INF/01, INFO-01/A";"full professor, phd student";"Bologna";"9";"INF/01";"Italian";"6060, 6641, 8014";"Information Science for Management";"LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/523718"
"15";"Network Networks Programming (15)";"70226";"Network Programming";"2025";"andrea.piroddi, franco.callegati";"disi";"INFO-01/A";"adjunct professor, full professor";"Cesena";"6";"INF/01";"Italian";"6669, 6673, 6699, 6705, 8614, 8615, 9082, 9266";"Biomedical Engineering, Computer Science and Engineering";"LM, LT";"dei, disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/412080"
"15";"Network Networks Programming (15)";"90730";"Social Network Analysis";"2025";"giorgia.sampo2, saverio.giallorenzo";"disi, ficlit";"INFO-01/A";"teaching tutor, tenure-track researcher";"Bologna";"6";"INF/01";"English";"5898, 6640, 6698, 6700, 8009, 9063, 9224";"Artificial Intelligence, Computer Science, Digital Humanities and Digital Knowledge";"LM, LT";"disi, ficlit";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/477342"
"15";"Network Networks Programming (15)";"93315";"Computer Networks";"2025";"ivan.zyrianoff, luciano.bononi, milena.mazza4";"dicam, disi, mat";"INFO-01/A";"adjunct professor, full professor, research scholarship holder";"Bologna";"12";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/455456"
"15";"Network Networks Programming (15)";"95604";"Operating Systems and Networks";"2025";"franco.callegati, roberto.girau";"disi";"INFO-01/A";"associate professor, full professor";"Cesena";"6";"INF/01";"English";"5815, 6823";"Digital Transformation Management";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517115"
"15";"Network Networks Programming (15)";"95644";"Computer Networks and Network Programming";"2025";"a.melis, franco.callegati, lorenzo.rinieri";"disi";"INF/01, INFO-01/A";"adjunct professor, full professor, tenure-track researcher";"Cesena";"6";"INF/01";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498819"
"15";"Network Networks Programming (15)";"95782";"Network Analysis";"2025";"giorgia.sampo2, saverio.giallorenzo";"disi, ficlit";"INFO-01/A";"teaching tutor, tenure-track researcher";"Bologna";"6";"INF/01";"English";"5898, 6736, 9063, 9224";"Artificial Intelligence, Computer Science, Digital Humanities and Digital Knowledge";"LM";"disi, ficlit";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/467048"
"15";"Network Networks Programming (15)";"96995";"Programmable Networking";"2025";"a.melis, franco.callegati, lorenzo.rinieri";"disi";"INF/01, INFO-01/A";"adjunct professor, full professor, tenure-track researcher";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526560"
"16";"Data Algorithms Structures (16)";"11929";"Algorithms and Data Structures";"2025";"a.melis, gloria.semprini2, lorenzo.bacchiani2, luciano.margara, moreno.marzolla, vittorio.maniezzo";"disi";"INFO-01/A";"associate professor, full professor, research fellow, teaching tutor, tenure-track researcher";"Cesena";"12";"INF/01";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/536877"
"16";"Data Algorithms Structures (16)";"11929-A";"Algorithms and Data Structures";"2025";"gianluigi.zavattaro, giuseppe.depalma2, pietro.dilena, roberto.bonini4";"dibinem, disi";"BIO/09, INFO-01/A";"associate professor, full professor, phd student, teaching tutor";"Bologna";"12";"INF/01";"Italian";"5827, 6061, 6640, 6649, 6730, 8010";"Computer Science, Mathematics";"LM, LT";"disi, mat";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/485189"
"16";"Data Algorithms Structures (16)";"11929-B";"Algorithm and Data Structures";"2025";"roby.casadei, vittorio.maniezzo";"disi";"INFO-01/A";"full professor, rtdb";"Cesena";"6";"INF/01";"Italian";"6007";"Computer Systems Technologies";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/498823"
"16";"Data Algorithms Structures (16)";"16692";"Laboratory of Informatics";"2025";"alessandro.bevilacqua, gabriele.marasca2";"dei, disi";"IINF-05/A, ING-INF/01";"phd student, researcher";"Cesena";"3";"ING-INF/05";"Italian";"5834, 6670";"Electronics Engineering";"LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518110"
"16";"Data Algorithms Structures (16)";"37635";"Data Structure and Algorithms";"2025";"gianluigi.zavattaro, giuseppe.depalma2, pietro.dilena, roberto.bonini4";"dibinem, disi";"BIO/09, INFO-01/A";"associate professor, full professor, phd student, teaching tutor";"Bologna";"12";"INF/01";"Italian";"5827, 5898, 6640, 6698, 6730, 8009";"Computer Science, Mathematics";"LM, LT";"disi, mat";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/524324"
"16";"Data Algorithms Structures (16)";"81942";"Scalable and Cloud Programming";"2025";"gianluigi.zavattaro, nicolo.pizzo2";"disi";"INF/01, INFO-01/A";"full professor, phd student";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/479058"
"16";"Data Algorithms Structures (16)";"85301";"Algorithms and Data Structures in Biology";"2025";"anna.cormio2, enrico.malizia";"disi, fabit";"INFO-01/A";"associate professor, teaching tutor";"Bologna";"6";"INF/01";"English";"6619, 9211";"Genomics";"LT";"fabit";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/424201"
"16";"Data Algorithms Structures (16)";"B4913";"ALGORITMI E STRUTTURE DATI";"2025";"daviderossi, giovanni.grotto3, jocelyne.elias, m.dinelli, martina.ianaro3";"disi";"INFO-01/A, ING-INF/05";"associate professor, phd student, teaching tutor";"Bologna";"9";"INF/01";"Italian";"6060, 6641, 8014";"Information Science for Management";"LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/501520"
"16";"Data Algorithms Structures (16)";"B5782";"Algorithms and Data Structures for Computational Biology";"2025";"pietro.dilena";"disi";"INFO-01/A";"associate professor";"Bologna";"10";"INF/01";"English";"6767, 8020";"Bioinformatics";"LM";"fabit";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/524683"
"17";"Basic Skills Informatics (17)";"72796";"Data Intensive Applications";"2025";"gianluca.moro, roberto.pasolini";"disi";"IINF-05/A";"associate professor, teaching tutor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/385100"
"17";"Basic Skills Informatics (17)";"75969";"Basic Informatics";"2025";"enrica.bruno2, ivan.heibi2, maria.bocchi4, silvio.peroni";"ficlit";"INFO-01/A, M-STO/08";"associate professor, phd student, rtda";"Bologna";"6";"INF/01";"Italian";"6601, 8850";"Humanities";"LT";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/458983"
"17";"Basic Skills Informatics (17)";"85445";"Information Modelling and Web Technologies";"2025";"fabio.vitali";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"English";"6736, 9224";"Digital Humanities and Digital Knowledge";"LM";"ficlit";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/533915"
"17";"Basic Skills Informatics (17)";"91266";"Machine Learning for Computer Vision";"2025";"edoardo.merli2, samuele.salti";"disi";"IINF-05/A, ING-INF/05";"associate professor, phd student";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446614"
"17";"Basic Skills Informatics (17)";"B0061";"Computer Methods for Digital Transformation";"2025";"angelo.diiorio, giorgia.lodi4";"disi, sps";"INFO-01/A";"adjunct professor, associate professor";"Bologna";"8";"INF/01";"Italian";"5889, 6777";"Digital Innovation Policies and Governance";"LM";"sps";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518190"
