course_id,course_title,neighbor_rank,neighbor_course_id,neighbor_title,similarity
88566,Web Technology,6,69867,Web Services and Applications,0.75955774
88566,Web Technology,7,B8396,Basic IT Skills,0.75396429
88566,Web Technology,8,41731-A,Web-related Technologies,0.75352117
88566,Web Technology,9,75969-A,Basic Informatics,0.75228494
88566,Web Technology,10,B0073,ELABORAZIONE DI TESTI E GESTIONE DOCUMENTALE,0.75148999
89988,Elements of Informatics,1,37262,Computer Programming,0.80576648
89988,Elements of Informatics,2,B5727,Introduction to Languages for Artificial Intelligence,0.78979092
89988,Elements of Informatics,3,B1703,Introduction to Programming,0.78586355
89988,Elements of Informatics,4,09730-A,Principles of Informatics,0.77995499
89988,Elements of Informatics,5,96346-C,INFORMATICA,0.77837269
89988,Elements of Informatics,6,95602,Programming and Computer Architectures,0.77718441
89988,Elements of Informatics,7,98931,Fundamentals of Artificial Intelligence,0.77444662
89988,Elements of Informatics,8,07276-B,Computer Science,0.77298976
89988,Elements of Informatics,9,00819-A,Programming,0.77118838
89988,Elements of Informatics,10,B8905,Foundations of Programming,0.77097039
90074,Smart Vehicular Systems,1,96994,Smart Vehicular-Systems,0.98666665
90074,Smart Vehicular Systems,2,78779,Mobile Systems M,0.74626618
90074,Smart Vehicular Systems,3,91411,Intelligent Robotic Systems,0.74308991
90074,Smart Vehicular Systems,4,92858,Autonomous and Adaptive Systems M,0.73536429
90074,Smart Vehicular Systems,5,73025,Distributed Systems M,0.73286506
90074,Smart Vehicular Systems,6,28722,Electronics T-1,0.72634791
90074,Smart Vehicular Systems,7,91250-B,Deep Learning,0.72449745
90074,Smart Vehicular Systems,8,91250-C,Deep Learning,0.72449745
90074,Smart Vehicular Systems,9,90147,Artificial intelligence,0.71865846
90074,Smart Vehicular Systems,10,95627,Software Engineering,0.71268257
90106-A,Software Engineering,1,66858,Software Engineering,0.96391613
90106-A,Software Engineering,2,09032,Software Engineering,0.80504841
90106-A,Software Engineering,3,28021,Software Engineering T,0.79448388
90106-A,Software Engineering,4,95627,Software Engineering,0.78572831
90106-A,Software Engineering,5,B0011,Software Process Engineering,0.75918149
90106-A,Software Engineering,6,B0010,Software Architecture and Platforms,0.74065755
90106-A,Software Engineering,7,81612,Programming and Development paradigms,0.73987751
90106-A,Software Engineering,8,90106-B,INGEGNERIA DEL SOFTWARE,0.73944666
90106-A,Software Engineering,9,B1874,Project Management and Software Engineering for Cultural Heritage,0.73842850
90106-A,Software Engineering,10,B0009,Advanced Software Modelling and Design,0.71979687
90106-B,INGEGNERIA DEL SOFTWARE,1,66858,Software Engineering,0.75388716
90106-B,INGEGNERIA DEL SOFTWARE,2,28021,Software Engineering T,0.74089157
90106-B,INGEGNERIA DEL SOFTWARE,3,90106-A,Software Engineering,0.73944666
90106-B,INGEGNERIA DEL SOFTWARE,4,95627,Software Engineering,0.71221119
90106-B,INGEGNERIA DEL SOFTWARE,5,81612,Programming and Development paradigms,0.70953034
90106-B,INGEGNERIA DEL SOFTWARE,6,09032,Software Engineering,0.70588537
90106-B,INGEGNERIA DEL SOFTWARE,7,95648,Software Design and Development,0.70345159
90106-B,INGEGNERIA DEL SOFTWARE,8,B0011,Software Process Engineering,0.70305614
90106-B,INGEGNERIA DEL SOFTWARE,9,B0010,Software Architecture and Platforms,0.70161555
90106-B,INGEGNERIA DEL SOFTWARE,10,37262,Computer Programming,0.69821732
90107,BASI DI DATI,1,70155,Data Bases,0.86027136
90107,BASI DI DATI,2,10906-A,Databases,0.78758077
90107,BASI DI DATI,3,95611,Database Systems,0.78422790
90107,BASI DI DATI,4,B8159,INFORMATICA,0.74697294
90107,BASI DI DATI,5,79194,Databases,0.74609995
90107,BASI DI DATI,6,40720,Data Mining,0.73545614
90107,BASI DI DATI,7,84339,Advanced Database Systems,0.73226413
90107,BASI DI DATI,8,28796,Elements of Databases,0.72510419
90107,BASI DI DATI,9,96793,Information Systems and Database Management,0.72360980
90107,BASI DI DATI,10,10906-B,Databases,0.71988058
90147,Artificial intelligence,1,81940,Artificial Intelligence,0.83465812
90147,Artificial intelligence,2,98931,Fundamentals of Artificial Intelligence,0.80796625
90147,Artificial intelligence,3,91250-B,Deep Learning,0.80495834
90147,Artificial intelligence,4,91250-C,Deep Learning,0.80495834
90147,Artificial intelligence,5,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.79606021
90147,Artificial intelligence,6,B0069,Artificial Intelligence for Digital Innovation,0.79296583
90147,Artificial intelligence,7,11929-A,Algorithm and Data Structures,0.78751685
90147,Artificial intelligence,8,B1873,Machine Learning for Humanities,0.78366050
90147,Artificial intelligence,9,72938,Foundations Of Artificial Intelligence T,0.77954986
90147,Artificial intelligence,10,B5782,Algorithms and Data Structures for Computational Biology,0.77792361
90157,Open Science,1,B8105,Computational Management of Data,0.77018083
90157,Open Science,2,75969-A,Basic Informatics,0.74359839
90157,Open Science,3,B1703,Introduction to Programming,0.74247100
90157,Open Science,4,90749,Computing Education,0.74144105
90157,Open Science,5,75969-B,Basic Informatics,0.74014317
90157,Open Science,6,40720,Data Mining,0.73394072
90157,Open Science,7,88566,Web Technology,0.73364048
90157,Open Science,8,B4826,Informatics for the Humanities,0.72798141
90157,Open Science,9,90147,Artificial intelligence,0.72660688
90157,Open Science,10,07276-B,Computer Science,0.72520127
90392,Elements of Applied Data Security M,1,B8311,SECURITY OF DATA AND NEURAL PROCESSING M,0.95542297
90392,Elements of Applied Data Security M,2,72942,Information Security M,0.74596362
90392,Elements of Applied Data Security M,3,93466,FONDAMENTI DI CYBERSECURITY,0.74194569
90392,Elements of Applied Data Security M,4,93470-A,Cybersecurity,0.71146125
90392,Elements of Applied Data Security M,5,14015,Cryptography,0.70879904
90392,Elements of Applied Data Security M,6,91161,"Networks, Security And Data Bases",0.70293126
90392,Elements of Applied Data Security M,7,93467,Cryptography,0.69911403
90392,Elements of Applied Data Security M,8,B0833,Computer Security Laboratory T,0.69630717
90392,Elements of Applied Data Security M,9,B5782,Algorithms and Data Structures for Computational Biology,0.69590406
90392,Elements of Applied Data Security M,10,88325,Computer and Network Security Lab T,0.69485467
90477,Machine Learning Systems For Data Science,1,85189,Systems and Algorithms for Data Science,0.97490937
90477,Machine Learning Systems For Data Science,2,B1873,Machine Learning for Humanities,0.79655014
90477,Machine Learning Systems For Data Science,3,91250-A,DEEP LEARNING,0.79377750
90477,Machine Learning Systems For Data Science,4,07276-B,Computer Science,0.79140113
90477,Machine Learning Systems For Data Science,5,41588,INTRODUZIONE ALL'ANALISI DEI DATI,0.79121133
90477,Machine Learning Systems For Data Science,6,B5782,Algorithms and Data Structures for Computational Biology,0.78955340
90477,Machine Learning Systems For Data Science,7,B2133,Big Data Analytics and Text Mining,0.78950166
90477,Machine Learning Systems For Data Science,8,40720,Data Mining,0.78029270
90477,Machine Learning Systems For Data Science,9,B4826,Informatics for the Humanities,0.77859340
90477,Machine Learning Systems For Data Science,10,B5727,Introduction to Languages for Artificial Intelligence,0.77842357
90720,Usability & User Experience Design,1,85573,Usability and User Experience,0.98366306
90720,Usability & User Experience Design,2,91264,User Experience Design,0.96191819
90720,Usability & User Experience Design,3,85445,Information Modelling and Web Technologies,0.73547779
90720,Usability & User Experience Design,4,88566,Web Technology,0.73076015
90720,Usability & User Experience Design,5,81934,HUMAN COMPUTER INTERACTION,0.72952904
90720,Usability & User Experience Design,6,95648,Software Design and Development,0.72706521
90720,Usability & User Experience Design,7,B1703,Introduction to Programming,0.72530157
90720,Usability & User Experience Design,8,B8105,Computational Management of Data,0.72472962
90720,Usability & User Experience Design,9,B0009,Advanced Software Modelling and Design,0.72209343
90720,Usability & User Experience Design,10,B5722,Embedded Sensors,0.71980934
90730,Social Network Analysis,1,95782,Network Analysis,0.90567025
90730,Social Network Analysis,2,42500,Semantic Web,0.76611921
90730,Social Network Analysis,3,40720,Data Mining,0.76331959
90730,Social Network Analysis,4,91250-B,Deep Learning,0.75922672
90730,Social Network Analysis,5,91250-C,Deep Learning,0.75922672
90730,Social Network Analysis,6,90749,Computing Education,0.75454365
90730,Social Network Analysis,7,28024-A,Computer Networks T,0.75185473
90730,Social Network Analysis,8,28024-B,Computer Networks T,0.75185473
90730,Social Network Analysis,9,91258-B,Natural Language Processing,0.75048034
90730,Social Network Analysis,10,91161,"Networks, Security And Data Bases",0.74825318
90748,Blockchain and Cryptocurrencies,1,95630,Big Data and Cloud Platforms,0.71770909
90748,Blockchain and Cryptocurrencies,2,88566,Web Technology,0.70049570
90748,Blockchain and Cryptocurrencies,3,95646,Virtualized Systems,0.70026127
90748,Blockchain and Cryptocurrencies,4,96642,Virtualization and System Integration,0.70002620
90748,Blockchain and Cryptocurrencies,5,95604,Operating Systems and Networks,0.69973571
90748,Blockchain and Cryptocurrencies,6,11929-A,Algorithm and Data Structures,0.69863204
90748,Blockchain and Cryptocurrencies,7,91161,"Networks, Security And Data Bases",0.69749576
90748,Blockchain and Cryptocurrencies,8,72942,Information Security M,0.69738968
90748,Blockchain and Cryptocurrencies,9,93470-A,Cybersecurity,0.69718742
90748,Blockchain and Cryptocurrencies,10,87474,Distributed Systems,0.69672603
90749,Computing Education,1,B4826,Informatics for the Humanities,0.80211429
90749,Computing Education,2,91161,"Networks, Security And Data Bases",0.80073585
90749,Computing Education,3,07276-B,Computer Science,0.77523623
90749,Computing Education,4,B8105,Computational Management of Data,0.77238166
90749,Computing Education,5,29227-D,Foundations of Informatics T,0.77187822
90749,Computing Education,6,57828,Informatics,0.76789767
90749,Computing Education,7,37262,Computer Programming,0.76626339
90749,Computing Education,8,81678-A,Laboratory of Making,0.76553562
90749,Computing Education,9,29227-C,Foundations of Informatics T,0.76410241
90749,Computing Education,10,41169,Theoretical Computer Science,0.76037209
90864,Elements of Computer Technologies for Fashion E-Commerce,1,73273,Informatic Tecnologies for Fashion,0.76863835
90864,Elements of Computer Technologies for Fashion E-Commerce,2,B4925,IMMERSIVE TECHNOLOGIES FOR FASHION,0.74341807
90864,Elements of Computer Technologies for Fashion E-Commerce,3,41731-A,Web-related Technologies,0.70835596
90864,Elements of Computer Technologies for Fashion E-Commerce,4,41731-B,Web-related Technologies,0.70301162
90864,Elements of Computer Technologies for Fashion E-Commerce,5,B4940,DATA SCIENCE FOR FASHION SYSTEM,0.70155308
90864,Elements of Computer Technologies for Fashion E-Commerce,6,95605,Web and Mobile Systems,0.69662055
90864,Elements of Computer Technologies for Fashion E-Commerce,7,07276-C,Computer Science,0.69388538
90864,Elements of Computer Technologies for Fashion E-Commerce,8,88566,Web Technology,0.69243108
90864,Elements of Computer Technologies for Fashion E-Commerce,9,75835,Web Technologies,0.69206878
90864,Elements of Computer Technologies for Fashion E-Commerce,10,94442,Design of Web Applications T,0.68916940
91161,"Networks, Security And Data Bases",1,90749,Computing Education,0.80073585
91161,"Networks, Security And Data Bases",2,28024-A,Computer Networks T,0.78856626
91161,"Networks, Security And Data Bases",3,28024-B,Computer Networks T,0.78856626
91161,"Networks, Security And Data Bases",4,72942,Information Security M,0.78301510
91161,"Networks, Security And Data Bases",5,85189,Systems and Algorithms for Data Science,0.77761057
91161,"Networks, Security And Data Bases",6,96793,Information Systems and Database Management,0.77496964
91161,"Networks, Security And Data Bases",7,29227-D,Foundations of Informatics T,0.77474065
91161,"Networks, Security And Data Bases",8,29227-C,Foundations of Informatics T,0.77372775
91161,"Networks, Security And Data Bases",9,B4826,Informatics for the Humanities,0.77109781
91161,"Networks, Security And Data Bases",10,95604,Operating Systems and Networks,0.76966757
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,1,98931,Fundamentals of Artificial Intelligence,0.97316639
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,2,B5727,Introduction to Languages for Artificial Intelligence,0.81858732
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,3,90147,Artificial intelligence,0.79606021
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,4,72938,Foundations Of Artificial Intelligence T,0.79292227
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,5,91259,Architecture and Platforms for Artificial Intelligence,0.78182981
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,6,81940,Artificial Intelligence,0.77942861
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,7,91250-B,Deep Learning,0.77220823
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,8,91250-C,Deep Learning,0.77220823
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,9,41169,Theoretical Computer Science,0.76870078
91248,Fundamentals of Artificial Intelligence and Knowledge Representation,10,B5782,Algorithms and Data Structures for Computational Biology,0.76842179
91250-A,DEEP LEARNING,1,91250-B,Deep Learning,0.93534470
91250-A,DEEP LEARNING,2,91250-C,Deep Learning,0.93534470
91250-A,DEEP LEARNING,3,91250-D,Deep Learning,0.83318394
91250-A,DEEP LEARNING,4,91266,Machine Learning for Computer Vision,0.81249822
91250-A,DEEP LEARNING,5,93478,COMPUTER VISION,0.81146931
91250-A,DEEP LEARNING,6,B1873,Machine Learning for Humanities,0.80174904
91250-A,DEEP LEARNING,7,90477,Machine Learning Systems For Data Science,0.79377750
91250-A,DEEP LEARNING,8,85189,Systems and Algorithms for Data Science,0.78923314
91250-A,DEEP LEARNING,9,93319,INTRODUZIONE ALL'APPRENDIMENTO AUTOMATICO,0.78861609
91250-A,DEEP LEARNING,10,91259,Architecture and Platforms for Artificial Intelligence,0.78691872
91250-B,Deep Learning,1,91250-C,Deep Learning,1.00000000
91250-B,Deep Learning,2,91250-A,DEEP LEARNING,0.93534470
91250-B,Deep Learning,3,91250-D,Deep Learning,0.84139618
91250-B,Deep Learning,4,93478,COMPUTER VISION,0.80569187
91250-B,Deep Learning,5,90147,Artificial intelligence,0.80495834
91250-B,Deep Learning,6,91266,Machine Learning for Computer Vision,0.79901939
91250-B,Deep Learning,7,B1873,Machine Learning for Humanities,0.79600982
91250-B,Deep Learning,8,81940,Artificial Intelligence,0.79057152
91250-B,Deep Learning,9,95782,Network Analysis,0.78677005
91250-B,Deep Learning,10,40720,Data Mining,0.78574894
91250-C,Deep Learning,1,91250-B,Deep Learning,1.00000000
91250-C,Deep Learning,2,91250-A,DEEP LEARNING,0.93534470
91250-C,Deep Learning,3,91250-D,Deep Learning,0.84139618
91250-C,Deep Learning,4,93478,COMPUTER VISION,0.80569187
91250-C,Deep Learning,5,90147,Artificial intelligence,0.80495834
91250-C,Deep Learning,6,91266,Machine Learning for Computer Vision,0.79901939
91250-C,Deep Learning,7,B1873,Machine Learning for Humanities,0.79600982
91250-C,Deep Learning,8,81940,Artificial Intelligence,0.79057152
91250-C,Deep Learning,9,95782,Network Analysis,0.78677005
91250-C,Deep Learning,10,40720,Data Mining,0.78574894
91250-D,Deep Learning,1,91250-B,Deep Learning,0.84139618
91250-D,Deep Learning,2,91250-C,Deep Learning,0.84139618
91250-D,Deep Learning,3,81610,Machine Learning,0.84100961
91250-D,Deep Learning,4,88202,Machine Learning,0.84100961
91250-D,Deep Learning,5,91250-A,DEEP LEARNING,0.83318394
91250-D,Deep Learning,6,81940,Artificial Intelligence,0.75651931
91250-D,Deep Learning,7,90147,Artificial intelligence,0.75422841
91250-D,Deep Learning,8,40720,Data Mining,0.75168749
91250-D,Deep Learning,9,90477,Machine Learning Systems For Data Science,0.75150921
91250-D,Deep Learning,10,85189,Systems and Algorithms for Data Science,0.74837156
91254,Image Processing and Computer Vision,1,93478,COMPUTER VISION,0.89430089
91254,Image Processing and Computer Vision,2,91266,Machine Learning for Computer Vision,0.83972605
91254,Image Processing and Computer Vision,3,73302,Computer Vision And Image Processing M,0.83222857
91254,Image Processing and Computer Vision,4,69661,Image Processing And Computer Vision M,0.82860246
91254,Image Processing and Computer Vision,5,17634,Computer Vision,0.78558112
91254,Image Processing and Computer Vision,6,95631-A,Machine Learning and Data Mining,0.78383589
91254,Image Processing and Computer Vision,7,B5782,Algorithms and Data Structures for Computational Biology,0.78283341
91254,Image Processing and Computer Vision,8,91258-B,Natural Language Processing,0.78207634
91254,Image Processing and Computer Vision,9,91258-C,Natural Language Processing,0.78179821
91254,Image Processing and Computer Vision,10,91250-A,DEEP LEARNING,0.77544278
91258-A,Natural Language Processing,1,B0385,Natural Language Processing,1.00000000
91258-A,Natural Language Processing,2,91258-B,Natural Language Processing,0.79991507
91258-A,Natural Language Processing,3,91258-C,Natural Language Processing,0.79602094
91258-A,Natural Language Processing,4,B1873,Machine Learning for Humanities,0.76482835
91258-A,Natural Language Processing,5,40720,Data Mining,0.74783326
91258-A,Natural Language Processing,6,B2696,"Language, Technology, Research I: Computational Thinking",0.74216294
91258-A,Natural Language Processing,7,95631-A,Machine Learning and Data Mining,0.74039058
91258-A,Natural Language Processing,8,91250-B,Deep Learning,0.73907383
91258-A,Natural Language Processing,9,91250-C,Deep Learning,0.73907383
91258-A,Natural Language Processing,10,91250-A,DEEP LEARNING,0.73025693
91258-B,Natural Language Processing,1,91258-C,Natural Language Processing,0.84824888
91258-B,Natural Language Processing,2,91258-A,Natural Language Processing,0.79991507
91258-B,Natural Language Processing,3,B0385,Natural Language Processing,0.79991507
91258-B,Natural Language Processing,4,40720,Data Mining,0.78831198
91258-B,Natural Language Processing,5,91254,Image Processing and Computer Vision,0.78207634
91258-B,Natural Language Processing,6,91250-A,DEEP LEARNING,0.77655071
91258-B,Natural Language Processing,7,95631-A,Machine Learning and Data Mining,0.77572093
91258-B,Natural Language Processing,8,B2133,Big Data Analytics and Text Mining,0.77063341
91258-B,Natural Language Processing,9,95782,Network Analysis,0.77003195
91258-B,Natural Language Processing,10,81609,"Languages, Compilers and Computational Models",0.76566453
91258-C,Natural Language Processing,1,91258-B,Natural Language Processing,0.84824888
91258-C,Natural Language Processing,2,91258-A,Natural Language Processing,0.79602094
91258-C,Natural Language Processing,3,B0385,Natural Language Processing,0.79602094
91258-C,Natural Language Processing,4,91254,Image Processing and Computer Vision,0.78179821
91258-C,Natural Language Processing,5,40720,Data Mining,0.77823270
91258-C,Natural Language Processing,6,91250-B,Deep Learning,0.76551489
91258-C,Natural Language Processing,7,91250-C,Deep Learning,0.76551489
91258-C,Natural Language Processing,8,91266,Machine Learning for Computer Vision,0.76423908
91258-C,Natural Language Processing,9,B2133,Big Data Analytics and Text Mining,0.76361825
91258-C,Natural Language Processing,10,91250-A,DEEP LEARNING,0.76257562
91259,Architecture and Platforms for Artificial Intelligence,1,93398,Architectures for Artificial Intelligence M,0.84166657
91259,Architecture and Platforms for Artificial Intelligence,2,87198,Statistics and Architectures for Big Data Processing M,0.79180559
91259,Architecture and Platforms for Artificial Intelligence,3,B5782,Algorithms and Data Structures for Computational Biology,0.79172014
91259,Architecture and Platforms for Artificial Intelligence,4,97467,Big Data Analytics for Automotive Manufacturing Applications,0.79075338
91259,Architecture and Platforms for Artificial Intelligence,5,98931,Fundamentals of Artificial Intelligence,0.78944789
91259,Architecture and Platforms for Artificial Intelligence,6,B5727,Introduction to Languages for Artificial Intelligence,0.78740273
91259,Architecture and Platforms for Artificial Intelligence,7,91250-A,DEEP LEARNING,0.78691872
91259,Architecture and Platforms for Artificial Intelligence,8,85189,Systems and Algorithms for Data Science,0.78369575
91259,Architecture and Platforms for Artificial Intelligence,9,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.78182981
91259,Architecture and Platforms for Artificial Intelligence,10,72778,High-Performance Computing,0.78102265
91261,Artificial Intelligence in Industry,1,95965,Artificial Intelligence and Machine Learning for Business,0.75146480
91261,Artificial Intelligence in Industry,2,90147,Artificial intelligence,0.74365848
91261,Artificial Intelligence in Industry,3,B1873,Machine Learning for Humanities,0.74192156
91261,Artificial Intelligence in Industry,4,91266,Machine Learning for Computer Vision,0.74069837
91261,Artificial Intelligence in Industry,5,91250-B,Deep Learning,0.73381081
91261,Artificial Intelligence in Industry,6,91250-C,Deep Learning,0.73381081
91261,Artificial Intelligence in Industry,7,91250-A,DEEP LEARNING,0.73238570
91261,Artificial Intelligence in Industry,8,95639,Industry 4.0,0.72466123
91261,Artificial Intelligence in Industry,9,72796,Data Intensive Applications,0.71964555
91261,Artificial Intelligence in Industry,10,91254,Image Processing and Computer Vision,0.71940784
91264,User Experience Design,1,90720,Usability & User Experience Design,0.96191819
91264,User Experience Design,2,85573,Usability and User Experience,0.94541629
91264,User Experience Design,3,81934,HUMAN COMPUTER INTERACTION,0.73369257
91264,User Experience Design,4,B5059,Interaction Media Design,0.73351956
91264,User Experience Design,5,88566,Web Technology,0.73104350
91264,User Experience Design,6,B1703,Introduction to Programming,0.72378100
91264,User Experience Design,7,B5722,Embedded Sensors,0.72339112
91264,User Experience Design,8,B8105,Computational Management of Data,0.72123165
91264,User Experience Design,9,85445,Information Modelling and Web Technologies,0.72010940
91264,User Experience Design,10,95648,Software Design and Development,0.71580243
91265,Knowledge Engineering,1,B5292,Knowledge Engeneering for the Humanities,0.80906167
91265,Knowledge Engineering,2,42500,Semantic Web,0.75958645
91265,Knowledge Engineering,3,85446,Knowledge Representation and Extraction,0.75536587
91265,Knowledge Engineering,4,B0070,METODOLOGIE E TECNICHE DI SIMULAZIONE,0.74450457
91265,Knowledge Engineering,5,40720,Data Mining,0.74384180
91265,Knowledge Engineering,6,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.74278995
91265,Knowledge Engineering,7,95627,Software Engineering,0.74224790
91265,Knowledge Engineering,8,B4826,Informatics for the Humanities,0.74040812
91265,Knowledge Engineering,9,95782,Network Analysis,0.74009450
91265,Knowledge Engineering,10,81940,Artificial Intelligence,0.73788476
91266,Machine Learning for Computer Vision,1,93478,COMPUTER VISION,0.84331332
91266,Machine Learning for Computer Vision,2,91254,Image Processing and Computer Vision,0.83972605
91266,Machine Learning for Computer Vision,3,91250-A,DEEP LEARNING,0.81249822
91266,Machine Learning for Computer Vision,4,B1873,Machine Learning for Humanities,0.80437090
91266,Machine Learning for Computer Vision,5,91250-B,Deep Learning,0.79901939
91266,Machine Learning for Computer Vision,6,91250-C,Deep Learning,0.79901939
91266,Machine Learning for Computer Vision,7,91259,Architecture and Platforms for Artificial Intelligence,0.77701144
91266,Machine Learning for Computer Vision,8,95631-A,Machine Learning and Data Mining,0.76849345
91266,Machine Learning for Computer Vision,9,90477,Machine Learning Systems For Data Science,0.76750281
91266,Machine Learning for Computer Vision,10,91258-C,Natural Language Processing,0.76423908
91267,Multi-Agent Systems,1,93669,Intelligent Systems Engineering,0.82100846
91267,Multi-Agent Systems,2,87474,Distributed Systems,0.77435313
91267,Multi-Agent Systems,3,93468,Distributed Software Systems,0.75246292
91267,Multi-Agent Systems,4,92858,Autonomous and Adaptive Systems M,0.74519418
91267,Multi-Agent Systems,5,91411,Intelligent Robotic Systems,0.72826699
91267,Multi-Agent Systems,6,84401,Context-Aware Systems,0.71884857
91267,Multi-Agent Systems,7,95965,Artificial Intelligence and Machine Learning for Business,0.71331737
91267,Multi-Agent Systems,8,81940,Artificial Intelligence,0.71283902
91267,Multi-Agent Systems,9,78779,Mobile Systems M,0.70864169
91267,Multi-Agent Systems,10,91250-B,Deep Learning,0.70530536
91269,Multimedia Data Management,1,78096,Multimedia Data Management M,0.98430731
91269,Multimedia Data Management,2,77933,Multimedia Data Management M,0.95215229
91269,Multimedia Data Management,3,81917,Interaction Multimedia Services,0.74120273
91269,Multimedia Data Management,4,78779,Mobile Systems M,0.72666243
91269,Multimedia Data Management,5,73025,Distributed Systems M,0.72473826
91269,Multimedia Data Management,6,96793,Information Systems and Database Management,0.71531399
91269,Multimedia Data Management,7,91161,"Networks, Security And Data Bases",0.70649671
91269,Multimedia Data Management,8,93469,Human Data Science,0.70516467
91269,Multimedia Data Management,9,B8105,Computational Management of Data,0.70437558
91269,Multimedia Data Management,10,40720,Data Mining,0.70432852
91411,Intelligent Robotic Systems,1,92858,Autonomous and Adaptive Systems M,0.80281069
91411,Intelligent Robotic Systems,2,78778,Intelligent Systems M,0.78698951
91411,Intelligent Robotic Systems,3,93669,Intelligent Systems Engineering,0.78549469
91411,Intelligent Robotic Systems,4,90147,Artificial intelligence,0.77680161
91411,Intelligent Robotic Systems,5,81940,Artificial Intelligence,0.77108734
91411,Intelligent Robotic Systems,6,B5722,Embedded Sensors,0.77006006
91411,Intelligent Robotic Systems,7,B5782,Algorithms and Data Structures for Computational Biology,0.76596420
91411,Intelligent Robotic Systems,8,91250-B,Deep Learning,0.76281206
91411,Intelligent Robotic Systems,9,91250-C,Deep Learning,0.76281206
91411,Intelligent Robotic Systems,10,98931,Fundamentals of Artificial Intelligence,0.75672262
91602,Computer Architectures,1,28012-B,Electronic Calculators T,0.79856293
91602,Computer Architectures,2,03716-A,Digital Design Principles and Computer Architecture,0.75055655
91602,Computer Architectures,3,03716-B,Digital Design Principles and Computer Architecture,0.75055655
91602,Computer Architectures,4,69430,COMPUTER ARCHITECTURES M,0.74102511
91602,Computer Architectures,5,69731-B,Computer Architecture,0.73486791
91602,Computer Architectures,6,11925,Computer Architecture,0.72700814
91602,Computer Architectures,7,B8561,ARCHITETTURE DEI CALCOLATORI M,0.72133659
91602,Computer Architectures,8,69731-A,Computer Architecture,0.72085339
91602,Computer Architectures,9,95602,Programming and Computer Architectures,0.71794564
91602,Computer Architectures,10,93315,Computer Networks,0.70262428
91685,History of Informatics and Computing Systems,1,09730-A,Principles of Informatics,0.75558619
91685,History of Informatics and Computing Systems,2,90749,Computing Education,0.75426184
91685,History of Informatics and Computing Systems,3,57828,Informatics,0.75380713
91685,History of Informatics and Computing Systems,4,B4826,Informatics for the Humanities,0.74722775
91685,History of Informatics and Computing Systems,5,07276-B,Computer Science,0.74703179
91685,History of Informatics and Computing Systems,6,96346-C,INFORMATICA,0.74398469
91685,History of Informatics and Computing Systems,7,15305,Foundations of Informatics A,0.74266584
91685,History of Informatics and Computing Systems,8,95602,Programming and Computer Architectures,0.73093238
91685,History of Informatics and Computing Systems,9,37262,Computer Programming,0.73022301
91685,History of Informatics and Computing Systems,10,28623,Foundations of Informatics and Laboratory,0.73016356
91721,Laboratory of Virtual Reality and Advanced Reality,1,81678-A,Laboratory of Making,0.71165826
91721,Laboratory of Virtual Reality and Advanced Reality,2,91411,Intelligent Robotic Systems,0.70478326
91721,Laboratory of Virtual Reality and Advanced Reality,3,81678-B,Laboratory of Making,0.70416186
91721,Laboratory of Virtual Reality and Advanced Reality,4,81934,HUMAN COMPUTER INTERACTION,0.70166809
91721,Laboratory of Virtual Reality and Advanced Reality,5,91266,Machine Learning for Computer Vision,0.69932033
91721,Laboratory of Virtual Reality and Advanced Reality,6,91254,Image Processing and Computer Vision,0.69822579
91721,Laboratory of Virtual Reality and Advanced Reality,7,90147,Artificial intelligence,0.69768964
91721,Laboratory of Virtual Reality and Advanced Reality,8,73302,Computer Vision And Image Processing M,0.69414084
91721,Laboratory of Virtual Reality and Advanced Reality,9,28623,Foundations of Informatics and Laboratory,0.69231820
91721,Laboratory of Virtual Reality and Advanced Reality,10,91250-B,Deep Learning,0.69038799
91762,Combinatorial Decision Making and Optimization,1,87469,Decision Making with Constraint Programming,0.82703014
91762,Combinatorial Decision Making and Optimization,2,11929-A,Algorithm and Data Structures,0.75509684
91762,Combinatorial Decision Making and Optimization,3,B5782,Algorithms and Data Structures for Computational Biology,0.75238628
91762,Combinatorial Decision Making and Optimization,4,91248,Fundamentals of Artificial Intelligence and Knowledge Representation,0.74993973
91762,Combinatorial Decision Making and Optimization,5,98931,Fundamentals of Artificial Intelligence,0.74979267
91762,Combinatorial Decision Making and Optimization,6,B5727,Introduction to Languages for Artificial Intelligence,0.74387457
91762,Combinatorial Decision Making and Optimization,7,B8105,Computational Management of Data,0.74255630
91762,Combinatorial Decision Making and Optimization,8,95631-A,Machine Learning and Data Mining,0.74036346
91762,Combinatorial Decision Making and Optimization,9,00819-A,Programming,0.73883906
