course_a,course_b,path_a,path_b,similarity,distance
84401,96346-A,data/courses/.files/2025/course-84401.yml,data/courses/.files/2025/course-96346-A.yml,0.69073893,0.30926107
41731-B,87474,data/courses/.files/2025/course-41731-B.yml,data/courses/.files/2025/course-87474.yml,0.69073807,0.30926193
29227-E,37635,data/courses/.files/2025/course-29227-E.yml,data/courses/.files/2025/course-37635.yml,0.69073476,0.30926524
41169,91264,data/courses/.files/2025/course-41169.yml,data/courses/.files/2025/course-91264.yml,0.69072622,0.30927378
69773,71148,data/courses/.files/2025/course-69773.yml,data/courses/.files/2025/course-71148.yml,0.69072094,0.30927906
28004-B,B8105,data/courses/.files/2025/course-28004-B.yml,data/courses/.files/2025/course-B8105.yml,0.69072093,0.30927907
90157,B5292,data/courses/.files/2025/course-90157.yml,data/courses/.files/2025/course-B5292.yml,0.69071515,0.30928485
11933,93333,data/courses/.files/2025/course-11933.yml,data/courses/.files/2025/course-93333.yml,0.69071317,0.30928683
28024-A,95648,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-95648.yml,0.69070935,0.30929065
28024-B,95648,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-95648.yml,0.69070935,0.30929065
17628,93395,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-93395.yml,0.69070786,0.30929214
29035,29227-D,data/courses/.files/2025/course-29035.yml,data/courses/.files/2025/course-29227-D.yml,0.69069985,0.30930015
42500,73273,data/courses/.files/2025/course-42500.yml,data/courses/.files/2025/course-73273.yml,0.69069932,0.30930068
91250-B,B5293,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-B5293.yml,0.69069602,0.30930398
91250-C,B5293,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-B5293.yml,0.69069602,0.30930398
B1873,B8562,data/courses/.files/2025/course-B1873.yml,data/courses/.files/2025/course-B8562.yml,0.69069570,0.30930430
15305,95630,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-95630.yml,0.69069422,0.30930578
57828,95646,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-95646.yml,0.69069181,0.30930819
16692,92858,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-92858.yml,0.69068830,0.30931170
00819-C,B1874,data/courses/.files/2025/course-00819-C.yml,data/courses/.files/2025/course-B1874.yml,0.69068042,0.30931958
28021,90749,data/courses/.files/2025/course-28021.yml,data/courses/.files/2025/course-90749.yml,0.69067881,0.30932119
85573,B0832,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-B0832.yml,0.69066890,0.30933110
75969-A,96346-B,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-96346-B.yml,0.69066508,0.30933492
B0069,B8105,data/courses/.files/2025/course-B0069.yml,data/courses/.files/2025/course-B8105.yml,0.69066104,0.30933896
07276-C,81934,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-81934.yml,0.69065029,0.30934971
95631-B,B5026,data/courses/.files/2025/course-95631-B.yml,data/courses/.files/2025/course-B5026.yml,0.69063967,0.30936033
95648,B5727,data/courses/.files/2025/course-95648.yml,data/courses/.files/2025/course-B5727.yml,0.69063838,0.30936162
37635,93398,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-93398.yml,0.69063581,0.30936419
34991,76011,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-76011.yml,0.69063072,0.30936928
72778,93929,data/courses/.files/2025/course-72778.yml,data/courses/.files/2025/course-93929.yml,0.69062910,0.30937090
73273,B5292,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-B5292.yml,0.69062420,0.30937580
57828,88146,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-88146.yml,0.69062095,0.30937905
73731,99191,data/courses/.files/2025/course-73731.yml,data/courses/.files/2025/course-99191.yml,0.69061755,0.30938245
28623,95782,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-95782.yml,0.69060901,0.30939099
81932,96995,data/courses/.files/2025/course-81932.yml,data/courses/.files/2025/course-96995.yml,0.69060689,0.30939311
70226,90147,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-90147.yml,0.69060521,0.30939479
28020-A,B4913,data/courses/.files/2025/course-28020-A.yml,data/courses/.files/2025/course-B4913.yml,0.69060349,0.30939651
28020-B,B4913,data/courses/.files/2025/course-28020-B.yml,data/courses/.files/2025/course-B4913.yml,0.69060349,0.30939651
08574-B,85189,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-85189.yml,0.69060339,0.30939661
93034-C,93363,data/courses/.files/2025/course-93034-C.yml,data/courses/.files/2025/course-93363.yml,0.69060135,0.30939865
85285,91250-D,data/courses/.files/2025/course-85285.yml,data/courses/.files/2025/course-91250-D.yml,0.69059411,0.30940589
91250-B,95648,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-95648.yml,0.69059060,0.30940940
91250-C,95648,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-95648.yml,0.69059060,0.30940940
16692,87469,data/courses/.files/2025/course-16692.yml,data/courses/.files/2025/course-87469.yml,0.69058301,0.30941699
79194,91269,data/courses/.files/2025/course-79194.yml,data/courses/.files/2025/course-91269.yml,0.69058226,0.30941774
28659-A,72942,data/courses/.files/2025/course-28659-A.yml,data/courses/.files/2025/course-72942.yml,0.69058196,0.30941804
28659-B,72942,data/courses/.files/2025/course-28659-B.yml,data/courses/.files/2025/course-72942.yml,0.69058196,0.30941804
91250-A,95638,data/courses/.files/2025/course-91250-A.yml,data/courses/.files/2025/course-95638.yml,0.69057056,0.30942944
00819-D,17628,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-17628.yml,0.69056882,0.30943118
09730-A,95630,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-95630.yml,0.69055996,0.30944004
28722,95602,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-95602.yml,0.69055837,0.30944163
00819-B,B4913,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-B4913.yml,0.69055735,0.30944265
72778,B2133,data/courses/.files/2025/course-72778.yml,data/courses/.files/2025/course-B2133.yml,0.69055705,0.30944295
28020-A,28021,data/courses/.files/2025/course-28020-A.yml,data/courses/.files/2025/course-28021.yml,0.69055638,0.30944362
28020-B,28021,data/courses/.files/2025/course-28020-B.yml,data/courses/.files/2025/course-28021.yml,0.69055638,0.30944362
81678-A,85573,data/courses/.files/2025/course-81678-A.yml,data/courses/.files/2025/course-85573.yml,0.69055042,0.30944958
91254,91267,data/courses/.files/2025/course-91254.yml,data/courses/.files/2025/course-91267.yml,0.69054880,0.30945120
91267,93478,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-93478.yml,0.69054857,0.30945143
93929,98618,data/courses/.files/2025/course-93929.yml,data/courses/.files/2025/course-98618.yml,0.69054755,0.30945245
09679,90477,data/courses/.files/2025/course-09679.yml,data/courses/.files/2025/course-90477.yml,0.69054272,0.30945728
87198,88228,data/courses/.files/2025/course-87198.yml,data/courses/.files/2025/course-88228.yml,0.69054224,0.30945776
11925,91250-A,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-91250-A.yml,0.69053912,0.30946088
15920,82202-A,data/courses/.files/2025/course-15920.yml,data/courses/.files/2025/course-82202-A.yml,0.69053797,0.30946203
00819-C,85445,data/courses/.files/2025/course-00819-C.yml,data/courses/.files/2025/course-85445.yml,0.69052857,0.30947143
03716-A,07276-B,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-07276-B.yml,0.69052844,0.30947156
03716-B,07276-B,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-07276-B.yml,0.69052844,0.30947156
57828,93391,data/courses/.files/2025/course-57828.yml,data/courses/.files/2025/course-93391.yml,0.69051919,0.30948081
91762,B5780,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-B5780.yml,0.69051810,0.30948190
91250-B,B3567,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-B3567.yml,0.69051437,0.30948563
91250-C,B3567,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-B3567.yml,0.69051437,0.30948563
28011-A,58437,data/courses/.files/2025/course-28011-A.yml,data/courses/.files/2025/course-58437.yml,0.69051357,0.30948643
78778,91161,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-91161.yml,0.69051291,0.30948709
89988,B8396,data/courses/.files/2025/course-89988.yml,data/courses/.files/2025/course-B8396.yml,0.69051221,0.30948779
85285,B5026,data/courses/.files/2025/course-85285.yml,data/courses/.files/2025/course-B5026.yml,0.69050939,0.30949061
81683,88324,data/courses/.files/2025/course-81683.yml,data/courses/.files/2025/course-88324.yml,0.69050510,0.30949490
75969-A,B0070,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-B0070.yml,0.69050315,0.30949685
40720,93319,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-93319.yml,0.69049870,0.30950130
09730-A,29035,data/courses/.files/2025/course-09730-A.yml,data/courses/.files/2025/course-29035.yml,0.69049705,0.30950295
27311-B,95627,data/courses/.files/2025/course-27311-B.yml,data/courses/.files/2025/course-95627.yml,0.69049530,0.30950470
00819-D,65094,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-65094.yml,0.69049476,0.30950524
04138,88324,data/courses/.files/2025/course-04138.yml,data/courses/.files/2025/course-88324.yml,0.69048625,0.30951375
76011,88566,data/courses/.files/2025/course-76011.yml,data/courses/.files/2025/course-88566.yml,0.69048491,0.30951509
91267,96642,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-96642.yml,0.69048326,0.30951674
29227-A,91254,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-91254.yml,0.69048149,0.30951851
29227-B,91254,data/courses/.files/2025/course-29227-B.yml,data/courses/.files/2025/course-91254.yml,0.69048149,0.30951851
91264,93669,data/courses/.files/2025/course-91264.yml,data/courses/.files/2025/course-93669.yml,0.69047692,0.30952308
97466,B8929,data/courses/.files/2025/course-97466.yml,data/courses/.files/2025/course-B8929.yml,0.69047300,0.30952700
91250-D,97467,data/courses/.files/2025/course-91250-D.yml,data/courses/.files/2025/course-97467.yml,0.69047203,0.30952797
00819-A,B0009,data/courses/.files/2025/course-00819-A.yml,data/courses/.files/2025/course-B0009.yml,0.69047098,0.30952902
66857,B0070,data/courses/.files/2025/course-66857.yml,data/courses/.files/2025/course-B0070.yml,0.69046842,0.30953158
90720,96346-C,data/courses/.files/2025/course-90720.yml,data/courses/.files/2025/course-96346-C.yml,0.69046548,0.30953452
81678-B,B1874,data/courses/.files/2025/course-81678-B.yml,data/courses/.files/2025/course-B1874.yml,0.69046290,0.30953710
94442,B8019,data/courses/.files/2025/course-94442.yml,data/courses/.files/2025/course-B8019.yml,0.69046146,0.30953854
B0009,B0070,data/courses/.files/2025/course-B0009.yml,data/courses/.files/2025/course-B0070.yml,0.69045933,0.30954067
37760,72778,data/courses/.files/2025/course-37760.yml,data/courses/.files/2025/course-72778.yml,0.69045411,0.30954589
72940,B8019,data/courses/.files/2025/course-72940.yml,data/courses/.files/2025/course-B8019.yml,0.69045076,0.30954924
28012-B,B8905,data/courses/.files/2025/course-28012-B.yml,data/courses/.files/2025/course-B8905.yml,0.69045059,0.30954941
91267,B8105,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-B8105.yml,0.69044411,0.30955589
15305,28011-B,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-28011-B.yml,0.69044214,0.30955786
07276-B,27311-B,data/courses/.files/2025/course-07276-B.yml,data/courses/.files/2025/course-27311-B.yml,0.69043637,0.30956363
93322,B0009,data/courses/.files/2025/course-93322.yml,data/courses/.files/2025/course-B0009.yml,0.69042983,0.30957017
00819-C,73025,data/courses/.files/2025/course-00819-C.yml,data/courses/.files/2025/course-73025.yml,0.69042506,0.30957494
73025,B8311,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-B8311.yml,0.69041964,0.30958036
93468,95648,data/courses/.files/2025/course-93468.yml,data/courses/.files/2025/course-95648.yml,0.69041762,0.30958238
28722,75969-A,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-75969-A.yml,0.69041609,0.30958391
11929-C,29227-C,data/courses/.files/2025/course-11929-C.yml,data/courses/.files/2025/course-29227-C.yml,0.69041198,0.30958802
28004-A,85285,data/courses/.files/2025/course-28004-A.yml,data/courses/.files/2025/course-85285.yml,0.69041094,0.30958906
81612,88230,data/courses/.files/2025/course-81612.yml,data/courses/.files/2025/course-88230.yml,0.69040633,0.30959367
35148,91259,data/courses/.files/2025/course-35148.yml,data/courses/.files/2025/course-91259.yml,0.69040489,0.30959511
91258-C,B9254,data/courses/.files/2025/course-91258-C.yml,data/courses/.files/2025/course-B9254.yml,0.69040475,0.30959525
75969-B,89988,data/courses/.files/2025/course-75969-B.yml,data/courses/.files/2025/course-89988.yml,0.69040416,0.30959584
28016-B,93034-A,data/courses/.files/2025/course-28016-B.yml,data/courses/.files/2025/course-93034-A.yml,0.69039489,0.30960511
28016-B,93034-B,data/courses/.files/2025/course-28016-B.yml,data/courses/.files/2025/course-93034-B.yml,0.69039489,0.30960511
98735,B0063,data/courses/.files/2025/course-98735.yml,data/courses/.files/2025/course-B0063.yml,0.69039087,0.30960913
93034-C,B5665,data/courses/.files/2025/course-93034-C.yml,data/courses/.files/2025/course-B5665.yml,0.69038858,0.30961142
34991,85734,data/courses/.files/2025/course-34991.yml,data/courses/.files/2025/course-85734.yml,0.69038833,0.30961167
91250-B,91721,data/courses/.files/2025/course-91250-B.yml,data/courses/.files/2025/course-91721.yml,0.69038799,0.30961201
91250-C,91721,data/courses/.files/2025/course-91250-C.yml,data/courses/.files/2025/course-91721.yml,0.69038799,0.30961201
03716-A,B5474,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-B5474.yml,0.69038674,0.30961326
03716-B,B5474,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-B5474.yml,0.69038674,0.30961326
91250-D,B8105,data/courses/.files/2025/course-91250-D.yml,data/courses/.files/2025/course-B8105.yml,0.69037376,0.30962624
95627,B5059,data/courses/.files/2025/course-95627.yml,data/courses/.files/2025/course-B5059.yml,0.69036945,0.30963055
72778,89988,data/courses/.files/2025/course-72778.yml,data/courses/.files/2025/course-89988.yml,0.69036892,0.30963108
28722,B5727,data/courses/.files/2025/course-28722.yml,data/courses/.files/2025/course-B5727.yml,0.69036484,0.30963516
28040,B0069,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-B0069.yml,0.69035384,0.30964616
00819-D,91254,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-91254.yml,0.69035063,0.30964937
73273,95782,data/courses/.files/2025/course-73273.yml,data/courses/.files/2025/course-95782.yml,0.69034927,0.30965073
85189,B8929,data/courses/.files/2025/course-85189.yml,data/courses/.files/2025/course-B8929.yml,0.69034849,0.30965151
B8159,B8396,data/courses/.files/2025/course-B8159.yml,data/courses/.files/2025/course-B8396.yml,0.69034326,0.30965674
87901,91254,data/courses/.files/2025/course-87901.yml,data/courses/.files/2025/course-91254.yml,0.69033841,0.30966159
08574-C,B0832,data/courses/.files/2025/course-08574-C.yml,data/courses/.files/2025/course-B0832.yml,0.69033825,0.30966175
00819-B,27311-B,data/courses/.files/2025/course-00819-B.yml,data/courses/.files/2025/course-27311-B.yml,0.69033735,0.30966265
93333,95627,data/courses/.files/2025/course-93333.yml,data/courses/.files/2025/course-95627.yml,0.69033324,0.30966676
70155,78501,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-78501.yml,0.69033220,0.30966780
70155,93669,data/courses/.files/2025/course-70155.yml,data/courses/.files/2025/course-93669.yml,0.69032029,0.30967971
81940,93315,data/courses/.files/2025/course-81940.yml,data/courses/.files/2025/course-93315.yml,0.69031842,0.30968158
85445,90748,data/courses/.files/2025/course-85445.yml,data/courses/.files/2025/course-90748.yml,0.69031277,0.30968723
82202-A,B0063,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-B0063.yml,0.69031216,0.30968784
70210,97467,data/courses/.files/2025/course-70210.yml,data/courses/.files/2025/course-97467.yml,0.69031080,0.30968920
90477,B0833,data/courses/.files/2025/course-90477.yml,data/courses/.files/2025/course-B0833.yml,0.69030600,0.30969400
40720,96859,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-96859.yml,0.69030303,0.30969697
85573,96143,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-96143.yml,0.69030239,0.30969761
17628,37635,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-37635.yml,0.69030078,0.30969922
91762,B0009,data/courses/.files/2025/course-91762.yml,data/courses/.files/2025/course-B0009.yml,0.69029246,0.30970754
07276-C,73149,data/courses/.files/2025/course-07276-C.yml,data/courses/.files/2025/course-73149.yml,0.69028990,0.30971010
08574-B,90749,data/courses/.files/2025/course-08574-B.yml,data/courses/.files/2025/course-90749.yml,0.69027586,0.30972414
90720,91411,data/courses/.files/2025/course-90720.yml,data/courses/.files/2025/course-91411.yml,0.69027573,0.30972427
41588,88324,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-88324.yml,0.69027515,0.30972485
95639,B5722,data/courses/.files/2025/course-95639.yml,data/courses/.files/2025/course-B5722.yml,0.69027001,0.30972999
B6082,B9254,data/courses/.files/2025/course-B6082.yml,data/courses/.files/2025/course-B9254.yml,0.69026979,0.30973021
28024-A,91250-D,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-91250-D.yml,0.69026969,0.30973031
28024-B,91250-D,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-91250-D.yml,0.69026969,0.30973031
73025,95602,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-95602.yml,0.69026964,0.30973036
27311-A,70210,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-70210.yml,0.69026806,0.30973194
03716-A,70210,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-70210.yml,0.69026575,0.30973425
03716-B,70210,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-70210.yml,0.69026575,0.30973425
93315,96859,data/courses/.files/2025/course-93315.yml,data/courses/.files/2025/course-96859.yml,0.69026477,0.30973523
82202-A,91259,data/courses/.files/2025/course-82202-A.yml,data/courses/.files/2025/course-91259.yml,0.69026155,0.30973845
69430,96859,data/courses/.files/2025/course-69430.yml,data/courses/.files/2025/course-96859.yml,0.69026071,0.30973929
00269,66857,data/courses/.files/2025/course-00269.yml,data/courses/.files/2025/course-66857.yml,0.69026022,0.30973978
27311-A,88566,data/courses/.files/2025/course-27311-A.yml,data/courses/.files/2025/course-88566.yml,0.69025304,0.30974696
66857,91265,data/courses/.files/2025/course-66857.yml,data/courses/.files/2025/course-91265.yml,0.69024213,0.30975787
09032,98735,data/courses/.files/2025/course-09032.yml,data/courses/.files/2025/course-98735.yml,0.69023956,0.30976044
40720,72938,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-72938.yml,0.69023624,0.30976376
29227-A,72942,data/courses/.files/2025/course-29227-A.yml,data/courses/.files/2025/course-72942.yml,0.69023343,0.30976657
29227-B,72942,data/courses/.files/2025/course-29227-B.yml,data/courses/.files/2025/course-72942.yml,0.69023343,0.30976657
28724,99192,data/courses/.files/2025/course-28724.yml,data/courses/.files/2025/course-99192.yml,0.69023112,0.30976888
91267,B2133,data/courses/.files/2025/course-91267.yml,data/courses/.files/2025/course-B2133.yml,0.69023014,0.30976986
73149,B0069,data/courses/.files/2025/course-73149.yml,data/courses/.files/2025/course-B0069.yml,0.69022600,0.30977400
95630,B5474,data/courses/.files/2025/course-95630.yml,data/courses/.files/2025/course-B5474.yml,0.69022019,0.30977981
84531,91762,data/courses/.files/2025/course-84531.yml,data/courses/.files/2025/course-91762.yml,0.69021683,0.30978317
16870,B5780,data/courses/.files/2025/course-16870.yml,data/courses/.files/2025/course-B5780.yml,0.69021586,0.30978414
41731-B,95646,data/courses/.files/2025/course-41731-B.yml,data/courses/.files/2025/course-95646.yml,0.69021327,0.30978673
91258-B,96007,data/courses/.files/2025/course-91258-B.yml,data/courses/.files/2025/course-96007.yml,0.69020716,0.30979284
28020-A,91411,data/courses/.files/2025/course-28020-A.yml,data/courses/.files/2025/course-91411.yml,0.69020315,0.30979685
28020-B,91411,data/courses/.files/2025/course-28020-B.yml,data/courses/.files/2025/course-91411.yml,0.69020315,0.30979685
11925,70219,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-70219.yml,0.69019789,0.30980211
92858,B8603,data/courses/.files/2025/course-92858.yml,data/courses/.files/2025/course-B8603.yml,0.69019702,0.30980298
87901,92858,data/courses/.files/2025/course-87901.yml,data/courses/.files/2025/course-92858.yml,0.69019446,0.30980554
78778,88230,data/courses/.files/2025/course-78778.yml,data/courses/.files/2025/course-88230.yml,0.69019249,0.30980751
29227-D,88146,data/courses/.files/2025/course-29227-D.yml,data/courses/.files/2025/course-88146.yml,0.69018761,0.30981239
78810,81934,data/courses/.files/2025/course-78810.yml,data/courses/.files/2025/course-81934.yml,0.69018347,0.30981653
28024-A,90074,data/courses/.files/2025/course-28024-A.yml,data/courses/.files/2025/course-90074.yml,0.69017251,0.30982749
28024-B,90074,data/courses/.files/2025/course-28024-B.yml,data/courses/.files/2025/course-90074.yml,0.69017251,0.30982749
72938,B4826,data/courses/.files/2025/course-72938.yml,data/courses/.files/2025/course-B4826.yml,0.69017235,0.30982765
03716-A,58423,data/courses/.files/2025/course-03716-A.yml,data/courses/.files/2025/course-58423.yml,0.69017217,0.30982783
03716-B,58423,data/courses/.files/2025/course-03716-B.yml,data/courses/.files/2025/course-58423.yml,0.69017217,0.30982783
11925,28012-B,data/courses/.files/2025/course-11925.yml,data/courses/.files/2025/course-28012-B.yml,0.69016190,0.30983810
11929-C,92858,data/courses/.files/2025/course-11929-C.yml,data/courses/.files/2025/course-92858.yml,0.69015999,0.30984001
00819-E,28004-B,data/courses/.files/2025/course-00819-E.yml,data/courses/.files/2025/course-28004-B.yml,0.69015807,0.30984193
07276-A,B8563,data/courses/.files/2025/course-07276-A.yml,data/courses/.files/2025/course-B8563.yml,0.69015598,0.30984402
96346-A,B8563,data/courses/.files/2025/course-96346-A.yml,data/courses/.files/2025/course-B8563.yml,0.69015598,0.30984402
07276-B,69731-B,data/courses/.files/2025/course-07276-B.yml,data/courses/.files/2025/course-69731-B.yml,0.69015565,0.30984435
28020-A,85189,data/courses/.files/2025/course-28020-A.yml,data/courses/.files/2025/course-85189.yml,0.69015527,0.30984473
28020-B,85189,data/courses/.files/2025/course-28020-B.yml,data/courses/.files/2025/course-85189.yml,0.69015527,0.30984473
28040,35424,data/courses/.files/2025/course-28040.yml,data/courses/.files/2025/course-35424.yml,0.69015522,0.30984478
28652,B2361,data/courses/.files/2025/course-28652.yml,data/courses/.files/2025/course-B2361.yml,0.69015409,0.30984591
88145,B8929,data/courses/.files/2025/course-88145.yml,data/courses/.files/2025/course-B8929.yml,0.69015239,0.30984761
17628,35364,data/courses/.files/2025/course-17628.yml,data/courses/.files/2025/course-35364.yml,0.69014295,0.30985705
37063,40720,data/courses/.files/2025/course-37063.yml,data/courses/.files/2025/course-40720.yml,0.69013526,0.30986474
40720,95611,data/courses/.files/2025/course-40720.yml,data/courses/.files/2025/course-95611.yml,0.69013197,0.30986803
B0070,B5665,data/courses/.files/2025/course-B0070.yml,data/courses/.files/2025/course-B5665.yml,0.69013036,0.30986964
93478,B8310,data/courses/.files/2025/course-93478.yml,data/courses/.files/2025/course-B8310.yml,0.69012794,0.30987206
00819-D,34991,data/courses/.files/2025/course-00819-D.yml,data/courses/.files/2025/course-34991.yml,0.69012756,0.30987244
15305,17634,data/courses/.files/2025/course-15305.yml,data/courses/.files/2025/course-17634.yml,0.69012326,0.30987674
87898,91250-A,data/courses/.files/2025/course-87898.yml,data/courses/.files/2025/course-91250-A.yml,0.69011856,0.30988144
78779,96142,data/courses/.files/2025/course-78779.yml,data/courses/.files/2025/course-96142.yml,0.69011841,0.30988159
73025,75835,data/courses/.files/2025/course-73025.yml,data/courses/.files/2025/course-75835.yml,0.69011495,0.30988505
37635,87898,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-87898.yml,0.69011035,0.30988965
81678-A,90720,data/courses/.files/2025/course-81678-A.yml,data/courses/.files/2025/course-90720.yml,0.69010998,0.30989002
B8019,B9254,data/courses/.files/2025/course-B8019.yml,data/courses/.files/2025/course-B9254.yml,0.69010917,0.30989083
88154,94247,data/courses/.files/2025/course-88154.yml,data/courses/.files/2025/course-94247.yml,0.69010707,0.30989293
30376,96346-B,data/courses/.files/2025/course-30376.yml,data/courses/.files/2025/course-96346-B.yml,0.69010545,0.30989455
85734,B2125,data/courses/.files/2025/course-85734.yml,data/courses/.files/2025/course-B2125.yml,0.69010490,0.30989510
87901,B8396,data/courses/.files/2025/course-87901.yml,data/courses/.files/2025/course-B8396.yml,0.69009966,0.30990034
00269,95631-A,data/courses/.files/2025/course-00269.yml,data/courses/.files/2025/course-95631-A.yml,0.69009815,0.30990185
85573,91258-C,data/courses/.files/2025/course-85573.yml,data/courses/.files/2025/course-91258-C.yml,0.69009787,0.30990213
34876,73731,data/courses/.files/2025/course-34876.yml,data/courses/.files/2025/course-73731.yml,0.69009314,0.30990686
81612,90147,data/courses/.files/2025/course-81612.yml,data/courses/.files/2025/course-90147.yml,0.69009214,0.30990786
72796,87901,data/courses/.files/2025/course-72796.yml,data/courses/.files/2025/course-87901.yml,0.69008831,0.30991169
96995,B5782,data/courses/.files/2025/course-96995.yml,data/courses/.files/2025/course-B5782.yml,0.69008601,0.30991399
75969-A,87474,data/courses/.files/2025/course-75969-A.yml,data/courses/.files/2025/course-87474.yml,0.69008283,0.30991717
37063,91248,data/courses/.files/2025/course-37063.yml,data/courses/.files/2025/course-91248.yml,0.69008130,0.30991870
81917,87898,data/courses/.files/2025/course-81917.yml,data/courses/.files/2025/course-87898.yml,0.69007999,0.30992001
28623,72671,data/courses/.files/2025/course-28623.yml,data/courses/.files/2025/course-72671.yml,0.69007949,0.30992051
04138,91411,data/courses/.files/2025/course-04138.yml,data/courses/.files/2025/course-91411.yml,0.69007704,0.30992296
69731-B,B8561,data/courses/.files/2025/course-69731-B.yml,data/courses/.files/2025/course-B8561.yml,0.69007505,0.30992495
91411,B5059,data/courses/.files/2025/course-91411.yml,data/courses/.files/2025/course-B5059.yml,0.69007493,0.30992507
27311-B,70210,data/courses/.files/2025/course-27311-B.yml,data/courses/.files/2025/course-70210.yml,0.69007425,0.30992575
85285,93470-A,data/courses/.files/2025/course-85285.yml,data/courses/.files/2025/course-93470-A.yml,0.69007014,0.30992986
28020-A,37085,data/courses/.files/2025/course-28020-A.yml,data/courses/.files/2025/course-37085.yml,0.69006975,0.30993025
28020-B,37085,data/courses/.files/2025/course-28020-B.yml,data/courses/.files/2025/course-37085.yml,0.69006975,0.30993025
41588,73149,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-73149.yml,0.69006395,0.30993605
41588,73025,data/courses/.files/2025/course-41588.yml,data/courses/.files/2025/course-73025.yml,0.69006345,0.30993655
81683,91248,data/courses/.files/2025/course-81683.yml,data/courses/.files/2025/course-91248.yml,0.69006321,0.30993679
90749,97467,data/courses/.files/2025/course-90749.yml,data/courses/.files/2025/course-97467.yml,0.69006209,0.30993791
37635,B5722,data/courses/.files/2025/course-37635.yml,data/courses/.files/2025/course-B5722.yml,0.69005816,0.30994184
70226,96346-C,data/courses/.files/2025/course-70226.yml,data/courses/.files/2025/course-96346-C.yml,0.69005099,0.30994901
